geoid,ct,pop,households,grp_qtrs,inst,pop_u18,hisp,white,black,asian,other_race,multiracial,housing,occupied,vacant
36081098100,4098100,2353,2353,0,0,465,372,1317,30,582,26,26,866,806,60
36081098700,4098700,2543,2543,0,0,509,381,1502,15,592,19,34,985,927,58
36081099100,4099100,6642,6642,0,0,1010,831,4655,71,939,28,118,3091,2933,158
36081099200,4099200,4348,4186,162,102,1122,1229,261,2445,139,78,196,1575,1494,81
36081099701,4099701,3075,3075,0,0,570,384,1658,13,926,23,71,1333,1270,63
36081099703,4099703,3938,3938,0,0,506,410,2232,105,1078,33,80,2025,1871,154
36081099704,4099704,7280,7270,10,0,840,824,3978,142,2181,42,113,4119,3887,232
36081099705,4099705,2687,2687,0,0,434,392,1133,43,1048,26,45,1153,1117,36
36081099801,4099801,7853,7437,416,368,1832,2411,368,4230,293,167,384,2716,2574,142
36081099802,4099802,5822,5822,0,0,1213,1188,1221,2774,229,135,275,3078,2873,205
36081099900,4099900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081100801,4100801,2496,2496,0,0,723,311,913,927,68,121,156,716,674,42
36081100803,4100803,4817,4462,355,0,1210,1754,310,2229,99,181,244,1451,1353,98
36081100804,4100804,4315,4315,0,0,1209,750,1152,1987,113,96,217,1298,1218,80
36081101002,4101002,4596,4596,0,0,1477,329,3258,800,22,88,99,1811,1697,114
36081101003,4101003,3943,3545,398,369,1211,1282,1123,1288,43,71,136,1190,1140,50
36081101004,4101004,6612,5828,784,628,1637,1467,2018,2652,199,122,154,2373,2293,80
36081101700,4101700,6307,6301,6,0,1125,727,3435,38,1984,21,102,2618,2515,103
36081102900,4102900,3786,3627,159,151,718,610,1957,59,1097,14,49,1462,1377,85
36081103201,4103201,6986,6986,0,0,2261,2659,188,3567,106,131,335,2135,2030,105
36081103202,4103202,6860,6523,337,87,2269,2213,2946,1319,90,135,157,1965,1879,86
36081103300,4103300,4459,4459,0,0,924,694,2295,3,1384,30,53,1644,1527,117
36081103900,4103900,6618,6618,0,0,1224,1236,2600,53,2613,29,87,2390,2261,129
36081104700,4104700,7907,7894,13,0,1385,1101,2250,39,4365,42,110,2997,2873,124
36081105900,4105900,3812,3811,1,0,684,318,1902,16,1509,19,48,1368,1319,49
36081107201,4107201,2370,2355,15,0,497,262,1959,18,47,39,45,977,883,94
36081107202,4107202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081108500,4108500,2778,2762,16,0,536,398,1128,18,1183,13,38,1040,982,58
36081109300,4109300,3139,2994,145,121,550,238,1561,57,1199,12,72,1098,1051,47
36081109700,4109700,1797,1787,10,0,319,265,877,19,594,5,37,705,652,53
36081109900,4109900,3538,3520,18,0,698,486,1252,49,1682,21,48,1234,1193,41
36081111300,4111300,2611,2598,13,0,483,295,1070,30,1147,8,61,930,877,53
36081112300,4112300,2126,2112,14,0,341,390,754,30,879,15,58,914,889,25
36081112900,4112900,2248,2240,8,0,379,270,1055,39,815,15,54,950,898,52
36081113300,4113300,1554,1554,0,0,282,231,802,8,470,15,28,650,620,30
36081113900,4113900,3602,3590,12,0,603,735,1352,58,1361,18,78,1564,1454,110
36081114100,4114100,2580,2580,0,0,438,285,1194,15,1028,6,52,898,872,26
36081114700,4114700,1833,1833,0,0,332,207,755,3,826,12,30,656,641,15
36081115100,4115100,1087,1087,0,0,162,122,455,5,494,0,11,400,380,20
36081115500,4115500,2132,2132,0,0,423,618,363,30,1068,15,38,767,740,27
36081115700,4115700,3529,3529,0,0,495,442,400,22,2614,12,39,1389,1308,81
36081115900,4115900,3922,3878,44,0,612,604,488,79,2675,42,34,1478,1387,91
36081116100,4116100,4585,4139,446,446,596,607,316,136,3446,12,68,1674,1590,84
36081116301,4116301,5178,4614,564,564,754,1277,375,174,3277,18,57,1776,1626,150
36081116302,4116302,3461,3461,0,0,552,679,188,92,2431,23,48,1288,1250,38
36081116700,4116700,2094,2094,0,0,386,581,92,21,1357,12,31,756,702,54
36081117100,4117100,2837,2810,27,0,445,685,427,34,1649,13,29,1077,1031,46
36081117500,4117500,5410,5404,6,0,885,833,1249,99,3096,38,95,2111,2011,100
36081118100,4118100,2015,2015,0,0,326,286,632,31,1033,14,19,807,755,52
36081118500,4118500,2357,2357,0,0,429,674,245,28,1375,8,27,820,786,34
36081118700,4118700,2648,2632,16,0,462,569,204,70,1779,5,21,884,836,48
36081118900,4118900,2625,2625,0,0,475,382,211,20,1972,12,28,852,804,48
36081119100,4119100,3694,3694,0,0,708,1163,320,36,2144,7,24,1250,1177,73
36081119300,4119300,2407,2407,0,0,456,477,395,27,1468,8,32,837,799,38
36081119500,4119500,1445,1429,16,0,248,357,417,29,607,11,24,481,459,22
36081119900,4119900,1699,1682,17,0,232,247,226,11,1174,10,31,545,529,16
36081120100,4120100,1840,1827,13,0,344,261,102,18,1427,6,26,568,541,27
36081120300,4120300,1818,1803,15,0,288,196,142,16,1443,5,16,574,545,29
36081120500,4120500,3144,3075,69,4,500,240,125,32,2675,25,47,1146,1083,63
36081120701,4120701,3058,3043,15,0,506,573,681,34,1705,10,55,977,929,48
36081120702,4120702,3,3,0,0,1,1,0,0,2,0,0,1,0,1
36081121100,4121100,2,2,0,0,0,0,0,0,1,1,0,1,0,1
36081121500,4121500,4737,4737,0,0,945,976,485,85,3088,40,63,1515,1429,86
36081122300,4122300,3822,3822,0,0,794,556,964,54,2140,36,72,1280,1217,63
36081122702,4122702,6959,6959,0,0,1582,2017,870,2244,1484,97,247,2985,2894,91
36081122703,4122703,6801,6801,0,0,1343,2386,1879,863,1365,104,204,2788,2717,71
36081122704,4122704,4444,4433,11,0,899,874,964,364,2046,43,153,1707,1616,91
36081124100,4124100,4004,4004,0,0,775,519,1191,243,1862,63,126,1387,1311,76
36081124700,4124700,3734,3713,21,0,844,262,1665,58,1574,59,116,1228,1176,52
36081125700,4125700,3642,3480,162,81,714,870,368,446,1783,68,107,1202,1144,58
36081126500,4126500,1595,1572,23,0,210,262,376,99,786,41,31,609,564,45
36081126700,4126700,4490,2162,2328,7,389,788,1742,581,1161,39,179,747,674,73
36081127700,4127700,3600,3584,16,0,914,159,2579,152,528,67,115,1185,1104,81
36081128300,4128300,5,0,5,0,0,1,0,2,2,0,0,0,0,0
36081129102,4129102,3561,3553,8,0,720,319,1933,105,1041,48,115,1280,1229,51
36081129103,4129103,3811,3811,0,0,518,419,1912,121,1241,17,101,2082,1994,88
36081129104,4129104,4318,4316,2,0,662,615,1715,151,1649,50,138,2027,1959,68
36081130100,4130100,4203,4203,0,0,732,804,758,600,1678,188,175,1659,1608,51
36081133300,4133300,3915,3900,15,0,833,386,1719,70,1590,46,104,1415,1323,92
36081133900,4133900,1360,1351,9,0,327,89,672,13,520,14,52,443,416,27
36081134100,4134100,3659,3659,0,0,785,466,901,59,2134,35,64,1165,1118,47
36081134701,4134701,5561,5561,0,0,1102,746,840,704,3087,57,127,2230,2173,57
36081134702,4134702,5117,5100,17,0,1188,730,874,474,2848,44,147,1882,1843,39
36081136700,4136700,6250,6222,28,0,1096,497,1571,90,3955,37,100,2538,2444,94
36081137700,4137700,7309,7290,19,0,1527,862,1356,414,4443,59,175,2619,2531,88
36081138501,4138501,4994,4994,0,0,999,485,972,78,3375,35,49,1641,1579,62
36081138502,4138502,85,19,66,0,3,16,63,0,4,1,1,2,1,1
36081139900,4139900,1769,1760,9,0,294,121,553,18,1036,10,31,581,562,19
36081140300,4140300,2406,2406,0,0,424,206,631,33,1489,21,26,814,778,36
36081140901,4140901,1020,1016,4,0,184,105,254,25,602,6,28,323,314,9
36081140902,4140902,2906,2895,11,0,544,254,608,29,1947,16,52,937,907,30
36081141700,4141700,4975,4975,0,0,898,601,1069,70,3122,34,79,1627,1581,46
36081142900,4142900,3897,3897,0,0,682,440,1348,37,1991,18,63,1377,1311,66
36081143500,4143500,2364,2364,0,0,459,226,660,17,1416,2,43,792,746,46
36081144100,4144100,2957,2957,0,0,448,286,925,34,1656,6,50,1229,1185,44
36081144700,4144700,3131,3117,14,4,630,502,362,352,1835,18,62,1060,1001,59
36081145101,4145101,1501,1492,9,0,291,205,553,9,720,0,14,534,504,30
36081145102,4145102,2597,2597,0,0,501,393,527,87,1534,13,43,879,851,28
36081145900,4145900,2870,2870,0,0,482,450,994,25,1333,24,44,1021,968,53
36081146300,4146300,2929,2690,239,219,519,575,933,104,1242,35,40,1052,993,59
36081146700,4146700,2807,2801,6,0,366,460,1148,61,1051,17,70,1382,1323,59
36081147100,4147100,3239,3239,0,0,555,419,1140,38,1584,25,33,1390,1310,80
36081147900,4147900,4279,4279,0,0,755,570,1656,52,1854,23,124,1828,1728,100
36081148300,4148300,2968,2968,0,0,542,238,1639,20,963,17,91,1115,1053,62
36081150701,4150701,2919,2903,16,0,435,235,1524,23,1080,16,41,1121,1054,67
36081150702,4150702,3049,2940,109,89,475,345,1334,36,1281,5,48,1233,1154,79
36081152901,4152901,6382,6382,0,0,1090,633,1900,200,3464,51,134,2681,2559,122
36081152902,4152902,5665,5649,16,0,1003,467,2287,77,2712,30,92,2382,2290,92
36081155101,4155101,1945,1945,0,0,28,46,1808,16,43,5,27,1724,1499,225
36081155103,4155103,4373,4308,65,0,527,683,2041,400,1091,56,102,2359,2256,103
36081155104,4155104,3616,3079,537,525,508,488,1189,318,1375,77,169,1319,1252,67
36081156700,4156700,1470,844,626,451,178,187,168,378,683,11,43,287,279,8
36081157101,4157101,7561,7545,16,0,1220,821,1595,377,4336,225,207,2628,2519,109
36081157102,4157102,2109,2109,0,0,391,260,322,90,1321,72,44,618,586,32
36081157901,4157901,5184,5184,0,0,740,483,1386,121,2942,110,142,1846,1764,82
36081157902,4157902,3757,3698,59,52,581,325,758,149,2300,118,107,1123,1089,34
36081157903,4157903,4489,4475,14,0,824,526,1152,157,2439,103,112,1487,1416,71
36081161700,4161700,4541,4522,19,0,848,896,1494,240,1682,103,126,1547,1468,79
36081162100,4162100,6682,6670,12,0,1255,1438,1093,459,3242,225,225,2194,2075,119
36081990100,4990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36085000300,5000300,2348,2232,116,0,393,509,953,343,402,32,109,1208,1131,77
36085000600,5000600,2859,2819,40,0,456,693,1459,222,402,37,46,1376,1315,61
36085000700,5000700,5143,5063,80,0,1180,1468,985,2167,227,71,225,2317,2164,153
36085000800,5000800,6268,6268,0,0,1390,1868,2404,261,1531,76,128,2096,1981,115
36085000900,5000900,2240,2240,0,0,560,784,376,774,170,37,99,908,802,106
36085001100,5001100,4234,4075,159,0,1098,1858,716,1293,194,46,127,1548,1343,205
36085001700,5001700,1865,1801,64,52,398,673,599,322,195,20,56,708,640,68
36085001800,5001800,495,433,62,0,144,154,238,40,15,9,39,225,157,68
36085002001,5002001,2524,2511,13,0,408,452,1525,74,405,17,51,1061,1004,57
36085002002,5002002,3302,3266,36,8,614,431,2166,106,494,20,85,1317,1213,104
36085002100,5002100,5467,5297,170,0,1197,2062,1236,1466,476,67,160,2336,2100,236
36085002700,5002700,2049,1402,647,613,415,924,374,566,89,21,75,541,487,54
36085002900,5002900,6871,6862,9,0,2123,2825,417,2837,494,76,222,2302,2098,204
36085003300,5003300,3738,3728,10,0,796,997,1408,789,348,36,160,1508,1410,98
36085003600,5003600,2792,2792,0,0,669,761,1011,155,768,33,64,917,871,46
36085003900,5003900,2179,2089,90,0,335,521,971,466,116,25,80,1079,1033,46
36085004001,5004001,2775,2752,23,0,653,879,380,840,574,34,68,914,886,28
36085004002,5004002,3409,3409,0,0,686,825,153,840,1520,27,44,1034,1006,28
36085004003,5004003,4851,4851,0,0,1535,1116,92,3302,163,43,135,1827,1795,32
36085004004,5004004,2807,2781,26,11,671,824,344,699,838,15,87,946,904,42
36085004700,5004700,3126,2622,504,0,464,525,1803,286,409,37,66,1216,1107,109
36085005000,5005000,4357,4338,19,0,921,650,2274,201,1138,35,59,1578,1495,83
36085005901,5005901,2854,2843,11,0,532,372,2004,126,259,13,80,1225,1163,62
36085005902,5005902,5,5,0,0,5,2,0,1,1,0,1,1,0,1
36085006400,5006400,3698,3633,65,0,762,792,1828,388,569,33,88,1359,1288,71
36085006700,5006700,2927,2799,128,0,590,460,2007,157,173,14,116,1187,1141,46
36085007001,5007001,2634,2625,9,0,478,423,1697,32,422,10,50,978,938,40
36085007002,5007002,6215,5877,338,216,1220,1030,3611,228,1203,32,111,1970,1867,103
36085007400,5007400,4962,4951,11,0,1023,985,2538,228,1070,32,109,1830,1732,98
36085007500,5007500,4200,3640,560,540,955,1534,1346,850,336,48,86,1300,1216,84
36085007700,5007700,1762,1747,15,0,534,776,178,667,66,21,54,599,541,58
36085008100,5008100,4822,4343,479,473,950,1654,1186,1317,412,71,182,1850,1751,99
36085009601,5009601,4075,3818,257,0,588,425,2816,89,666,9,70,1573,1508,65
36085009602,5009602,3767,3746,21,0,731,546,2526,86,518,22,69,1496,1408,88
36085009701,5009701,4454,4447,7,0,1138,1218,1433,1318,281,56,148,1614,1529,85
36085009702,5009702,8,7,1,0,1,1,7,0,0,0,0,3,3,0
36085010500,5010500,5597,5545,52,0,1352,2002,1952,914,526,63,140,1940,1816,124
36085011201,5011201,5768,5763,5,0,1106,663,3755,75,1125,72,78,2043,1947,96
36085011203,5011203,6791,6654,137,0,1399,1067,4132,113,1299,46,134,2367,2202,165
36085011204,5011204,46,46,0,0,12,8,19,5,7,6,1,23,17,6
36085011401,5011401,3249,3209,40,0,655,757,1458,470,419,48,97,1391,1362,29
36085011402,5011402,3738,3721,17,0,682,526,2450,73,603,27,59,1458,1385,73
36085012100,5012100,3212,3209,3,0,639,384,2539,31,156,15,87,1208,1165,43
36085012200,5012200,3938,3917,21,0,707,446,3055,30,313,32,62,1579,1464,115
36085012500,5012500,3087,3065,22,0,794,1119,1120,410,329,27,82,1049,980,69
36085012804,5012804,4644,4609,35,0,979,804,2882,81,761,32,84,1708,1573,135
36085012805,5012805,2390,2355,35,0,431,215,1757,22,337,25,34,843,802,41
36085012806,5012806,6659,6647,12,0,1385,1015,4130,475,835,50,154,2645,2553,92
36085013201,5013201,1659,1647,12,0,341,122,1325,31,147,11,23,604,581,23
36085013203,5013203,5790,5771,19,0,1093,559,4536,28,524,35,108,2211,2098,113
36085013204,5013204,5055,5044,11,0,937,583,3803,27,508,18,116,2001,1894,107
36085013301,5013301,1631,1631,0,0,584,637,90,768,41,24,71,604,581,23
36085013302,5013302,3733,3702,31,0,1054,1927,376,1075,213,59,83,1143,1054,89
36085013400,5013400,4204,4188,16,0,840,715,2875,60,406,41,107,1667,1577,90
36085013800,5013800,6625,6613,12,0,1259,588,5307,26,539,33,132,2475,2372,103
36085014100,5014100,2868,2854,14,0,684,1139,827,382,367,57,96,1006,967,39
36085014604,5014604,6651,6640,11,0,1239,673,5287,52,513,18,108,2673,2504,169
36085014605,5014605,3785,3776,9,0,678,309,3165,15,222,8,66,1453,1371,82
36085014606,5014606,6288,6279,9,0,1112,740,5039,49,303,30,127,2494,2377,117
36085014607,5014607,4650,4644,6,0,1065,486,3591,30,464,17,62,1732,1655,77
36085014608,5014608,3640,3640,0,0,723,359,2856,6,344,18,57,1312,1252,60
36085014700,5014700,3451,3442,9,0,626,441,2631,79,179,24,97,1525,1417,108
36085015100,5015100,5449,5426,23,0,1208,855,3849,90,445,29,181,2153,2035,118
36085015400,5015400,5,5,0,0,0,0,3,0,0,1,1,1,0,1
36085015601,5015601,6663,6643,20,0,1308,650,5522,45,334,30,82,2584,2476,108
36085015602,5015602,3396,3394,2,0,620,219,2942,9,140,17,69,1221,1170,51
36085015603,5015603,4776,4776,0,0,986,587,3647,26,415,19,82,1819,1708,111
36085016901,5016901,3213,3189,24,0,671,479,1993,90,539,25,87,1170,1110,60
36085017005,5017005,4845,4823,22,0,980,453,3843,36,374,34,105,1899,1759,140
36085017007,5017007,5526,5486,40,0,1347,870,3287,185,1038,24,122,1869,1824,45
36085017009,5017009,4473,4467,6,0,914,385,3788,24,206,20,50,1778,1647,131
36085017011,5017011,4587,4579,8,0,837,477,3612,25,401,22,50,1847,1735,112
36085017012,5017012,4473,4473,0,0,871,512,3385,31,416,23,106,1754,1648,106
36085017013,5017013,4333,4333,0,0,925,728,2902,99,478,26,100,1514,1468,46
36085017014,5017014,4327,4327,0,0,866,579,3315,54,295,22,62,1648,1559,89
36085017015,5017015,2713,2713,0,0,515,279,2204,14,126,31,59,1069,1023,46
36085017016,5017016,4637,4634,3,0,1012,489,3620,14,405,9,100,1645,1597,48
36085017300,5017300,2535,2535,0,0,558,533,804,511,572,19,96,979,948,31
36085017600,5017600,4932,4922,10,0,906,302,4150,17,344,19,100,1854,1751,103
36085017701,5017701,4724,4701,23,0,896,292,3369,40,894,20,109,1639,1549,90
36085017702,5017702,2353,2353,0,0,463,183,1881,15,240,11,23,904,853,51
36085018100,5018100,3569,3212,357,264,581,350,2608,135,379,18,79,1434,1330,104
36085018701,5018701,1836,1836,0,0,407,364,1074,76,240,26,56,676,646,30
36085018703,5018703,3976,3761,215,2,1010,573,1753,266,1246,34,104,1176,1110,66
36085018704,5018704,3780,3466,314,310,800,423,2272,90,884,34,77,1239,1198,41
36085018901,5018901,5725,5688,37,0,1097,792,3693,122,1007,21,90,2189,2065,124
36085018902,5018902,5533,5512,21,0,1525,501,3371,164,1309,98,90,1832,1697,135
36085019700,5019700,1958,1950,8,0,410,225,1463,44,162,23,41,736,709,27
36085019800,5019800,6627,6546,81,21,1366,582,5484,64,350,23,124,2468,2306,162
36085020100,5020100,3796,3787,9,0,893,1166,2020,223,266,40,81,1319,1244,75
36085020701,5020701,3942,3921,21,0,1154,2054,269,1197,255,29,138,1193,1133,60
36085020702,5020702,3436,3410,26,0,947,1947,345,916,126,26,76,1211,1120,91
36085020803,5020803,7348,7225,123,0,1624,674,6049,56,374,60,135,2738,2586,152
36085020804,5020804,5364,5350,14,0,1050,469,4481,13,256,31,114,2072,1942,130
36085020805,5020805,6433,6432,1,0,1323,703,5177,55,383,27,88,2455,2364,91
36085020806,5020806,2714,2701,13,0,559,297,2106,36,209,10,56,993,938,55
36085021300,5021300,5737,5681,56,0,1430,3021,1362,879,297,53,125,1819,1710,109
36085022300,5022300,3134,3104,30,0,791,1244,490,1126,127,53,94,1044,958,86
36085022601,5022601,6945,6930,15,0,1627,790,5468,89,468,19,111,2619,2473,146
36085022602,5022602,1223,1210,13,0,181,167,945,19,68,9,15,507,481,26
36085022801,5022801,95,91,4,0,9,35,31,2,19,1,7,29,27,2
36085022802,5022802,15,15,0,0,4,6,4,3,0,0,2,8,8,0
36085023100,5023100,4959,4761,198,0,1158,1976,848,1230,710,67,128,1528,1437,91
36085023900,5023900,3605,3588,17,0,754,1563,780,688,392,60,122,1179,1115,64
36085024401,5024401,5687,5664,23,0,1188,552,4801,39,138,36,121,2170,2007,163
36085024402,5024402,4381,4372,9,0,861,356,3803,21,106,15,80,1773,1625,148
36085024700,5024700,2893,2879,14,0,712,1003,810,675,309,16,80,1019,967,52
36085024800,5024800,4798,4785,13,0,1111,816,3637,57,127,49,112,1877,1705,172
36085025100,5025100,6030,6004,26,0,1164,909,4162,131,667,12,149,2278,2160,118
36085027301,5027301,4811,4296,515,0,920,607,2928,140,1007,45,84,1710,1620,90
36085027302,5027302,4242,4236,6,1,1296,317,2850,125,847,46,57,1410,1287,123
36085027702,5027702,6479,6470,9,0,1014,996,3925,250,1123,41,144,3068,2951,117
36085027704,5027704,4612,4612,0,0,953,492,2713,116,1194,37,60,1639,1517,122
36085027705,5027705,5866,5866,0,0,1259,811,3214,112,1578,30,121,2018,1891,127
36085027706,5027706,3043,3043,0,0,631,441,1743,97,673,11,78,1173,1098,75
36085027900,5027900,2110,1821,289,289,348,248,1689,2,115,4,52,680,651,29
36085029102,5029102,3394,3381,13,0,844,748,1963,111,459,30,83,1127,1065,62
36085029104,5029104,7178,7148,30,0,1502,1308,4101,303,1270,44,152,2535,2406,129
36085029105,5029105,4257,4232,25,0,790,578,2813,67,682,23,94,1674,1569,105
36085029106,5029106,3231,3231,0,0,634,556,2102,99,415,14,45,1173,1103,70
36085030301,5030301,5130,5104,26,9,1033,1427,2022,680,839,54,108,1876,1819,57
36085030302,5030302,6669,6649,20,0,1532,2306,1622,1284,1219,80,158,2096,2001,95
36085031901,5031901,3262,3248,14,0,988,1218,179,1526,181,30,128,1122,1080,42
36085031902,5031902,5500,5459,41,7,1717,1722,472,2904,111,85,206,1864,1769,95
36085032300,5032300,1233,1233,0,0,285,454,205,415,80,24,55,498,461,37
36085990100,5990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
