ed,hochul,zeldin,gov_votes,voters_nov22
43021,158.0,387.0,558.0,1322.0
43022,265.0,375.0,649.0,1585.0
43023,395.0,67.0,467.0,1408.0
43024,206.0,172.0,383.0,1209.0
43025,252.0,150.0,407.0,1220.0
43026,130.0,362.0,499.0,1235.0
43027,228.0,395.0,632.0,1493.0
43028,68.0,304.0,373.0,914.0
43029,368.0,136.0,508.0,1405.0
43030,473.0,203.0,681.0,1597.0
43031,638.0,28.0,671.0,1376.0
43032,487.0,26.0,526.0,1274.0
43033,578.0,32.0,619.0,1543.0
43034,433.0,129.0,566.0,1288.0
43035,515.0,109.0,633.0,1485.0
43036,575.0,14.0,597.0,1318.0
43037,708.0,20.0,733.0,1585.0
43038,650.0,19.0,674.0,1428.0
43039,591.0,26.0,631.0,1110.0
43040,538.0,26.0,571.0,1411.0
43041,536.0,27.0,567.0,1388.0
43042,495.0,21.0,524.0,1258.0
43043,347.0,257.0,610.0,1459.0
43044,361.0,153.0,522.0,1452.0
43045,370.0,168.0,543.0,1552.0
43046,390.0,169.0,562.0,1478.0
43047,394.0,36.0,439.0,1238.0
43048,149.0,26.0,176.0,946.0
43049,269.0,33.0,304.0,1061.0
43050,217.0,39.0,259.0,917.0
43051,21.0,5.0,27.0,111.0
43052,573.0,62.0,636.0,1630.0
43053,583.0,23.0,616.0,1473.0
43054,616.0,22.0,644.0,1508.0
43055,455.0,13.0,473.0,1170.0
43056,546.0,21.0,578.0,1502.0
43057,673.0,27.0,707.0,1594.0
43058,412.0,20.0,438.0,1193.0
43059,549.0,6.0,562.0,1497.0
43060,481.0,20.0,508.0,1223.0
43061,414.0,18.0,439.0,1156.0
43062,322.0,11.0,342.0,867.0
43063,390.0,13.0,414.0,1180.0
43064,546.0,36.0,584.0,1545.0
43065,464.0,25.0,493.0,1242.0
43066,474.0,25.0,503.0,1259.0
43067,511.0,19.0,540.0,1698.0
43068,200.0,8.0,210.0,675.0
44001,429.0,22.0,453.0,853.0
44002,515.0,165.0,688.0,1428.0
44003,153.0,14.0,169.0,299.0
44004,359.0,20.0,382.0,695.0
44005,448.0,9.0,461.0,720.0
44006,799.0,58.0,862.0,1496.0
44007,785.0,35.0,827.0,1444.0
44008,633.0,32.0,669.0,1245.0
44009,609.0,26.0,638.0,1250.0
44010,659.0,24.0,691.0,1121.0
44011,358.0,13.0,373.0,695.0
44012,855.0,29.0,891.0,1634.0
44013,254.0,13.0,271.0,440.0
44014,676.0,25.0,712.0,1466.0
44015,187.0,3.0,192.0,325.0
44016,1080.0,39.0,1132.0,1839.0
44017,895.0,65.0,968.0,1495.0
44018,661.0,65.0,738.0,1243.0
44019,577.0,46.0,631.0,1136.0
44020,205.0,3.0,211.0,373.0
44021,509.0,62.0,576.0,1080.0
44022,542.0,31.0,579.0,966.0
44023,835.0,43.0,891.0,1305.0
44024,684.0,83.0,780.0,1154.0
44025,826.0,70.0,908.0,1330.0
44026,665.0,51.0,728.0,1075.0
44027,722.0,58.0,800.0,1254.0
44028,772.0,52.0,837.0,1290.0
44029,820.0,53.0,880.0,1412.0
44030,703.0,77.0,800.0,1143.0
44031,844.0,91.0,944.0,1565.0
44032,809.0,60.0,874.0,1471.0
44033,782.0,118.0,909.0,1601.0
44034,431.0,54.0,487.0,881.0
44035,456.0,63.0,525.0,1019.0
44036,855.0,155.0,1021.0,1590.0
44037,781.0,138.0,930.0,1458.0
44038,847.0,130.0,993.0,1435.0
44039,685.0,95.0,792.0,1271.0
44040,498.0,90.0,592.0,891.0
44041,876.0,204.0,1088.0,1677.0
44042,89.0,137.0,228.0,760.0
44043,477.0,114.0,602.0,1163.0
44044,353.0,206.0,567.0,1508.0
44045,245.0,29.0,275.0,446.0
44046,739.0,153.0,901.0,1762.0
44047,239.0,73.0,313.0,1006.0
44048,223.0,241.0,476.0,1325.0
44049,27.0,231.0,261.0,598.0
44050,29.0,225.0,255.0,548.0
44051,25.0,343.0,372.0,650.0
44052,28.0,53.0,81.0,222.0
44053,170.0,310.0,482.0,1295.0
44054,634.0,74.0,715.0,1251.0
44055,168.0,27.0,198.0,408.0
44056,621.0,124.0,747.0,1537.0
44057,263.0,222.0,491.0,1341.0
44058,318.0,159.0,483.0,997.0
44059,462.0,146.0,623.0,1491.0
44060,237.0,144.0,382.0,1016.0
44061,597.0,65.0,666.0,1337.0
44062,508.0,58.0,570.0,1109.0
44063,356.0,80.0,446.0,1371.0
44064,436.0,168.0,612.0,1361.0
44065,700.0,56.0,761.0,1400.0
44066,418.0,202.0,628.0,1515.0
44067,358.0,81.0,444.0,1059.0
44068,56.0,5.0,61.0,103.0
44069,309.0,277.0,592.0,1534.0
44070,341.0,77.0,426.0,1271.0
44071,446.0,95.0,544.0,1300.0
44072,361.0,202.0,563.0,1607.0
44073,0.0,0.0,0.0,
44074,384.0,55.0,442.0,775.0
44075,1.0,4.0,6.0,26.0
44076,169.0,99.0,269.0,758.0
44077,154.0,9.0,167.0,254.0
44078,183.0,17.0,203.0,309.0
44079,0.0,0.0,0.0,
44080,0.0,0.0,0.0,
44081,0.0,0.0,0.0,
45001,94.0,443.0,547.0,1179.0
45002,129.0,651.0,784.0,1614.0
45003,183.0,514.0,703.0,1553.0
45004,153.0,346.0,504.0,1446.0
45005,143.0,370.0,518.0,1370.0
45006,153.0,321.0,481.0,1398.0
45007,80.0,563.0,648.0,1340.0
45008,41.0,545.0,594.0,1243.0
45009,105.0,437.0,547.0,1321.0
45010,50.0,513.0,567.0,1099.0
45011,30.0,437.0,471.0,1046.0
45012,15.0,29.0,44.0,210.0
45013,2.0,20.0,22.0,62.0
45014,47.0,368.0,418.0,974.0
45015,56.0,488.0,546.0,1055.0
45016,57.0,489.0,550.0,1140.0
45017,71.0,424.0,500.0,1163.0
45018,16.0,44.0,62.0,210.0
45019,43.0,117.0,163.0,499.0
45020,128.0,529.0,665.0,1289.0
45021,118.0,169.0,293.0,1019.0
45022,76.0,166.0,243.0,700.0
45023,183.0,76.0,264.0,1213.0
45024,198.0,111.0,317.0,1373.0
45025,48.0,606.0,655.0,1326.0
45026,23.0,335.0,358.0,678.0
45027,111.0,247.0,365.0,1171.0
45028,134.0,554.0,694.0,1365.0
45029,43.0,366.0,415.0,1051.0
45030,115.0,294.0,413.0,1167.0
45031,156.0,191.0,350.0,1265.0
45032,120.0,626.0,749.0,1701.0
45033,95.0,678.0,779.0,1700.0
45034,141.0,366.0,514.0,1291.0
45035,65.0,228.0,294.0,943.0
45036,187.0,487.0,676.0,1874.0
45037,191.0,286.0,483.0,1461.0
45038,77.0,204.0,286.0,843.0
45039,13.0,31.0,45.0,151.0
45040,131.0,339.0,473.0,1264.0
45041,190.0,447.0,650.0,1738.0
45042,161.0,284.0,450.0,1517.0
45043,174.0,574.0,755.0,1816.0
45044,162.0,339.0,511.0,1349.0
45045,126.0,309.0,441.0,1080.0
45046,145.0,198.0,347.0,1100.0
45047,159.0,327.0,491.0,1357.0
45048,132.0,276.0,414.0,994.0
45049,57.0,579.0,640.0,1418.0
45050,99.0,209.0,310.0,1402.0
45051,121.0,493.0,624.0,1481.0
45052,76.0,208.0,290.0,1000.0
45053,0.0,0.0,0.0,
45054,0.0,0.0,0.0,
46001,286.0,209.0,500.0,1021.0
46002,311.0,176.0,489.0,1029.0
46003,461.0,161.0,627.0,1334.0
46004,381.0,203.0,597.0,1164.0
46005,336.0,270.0,619.0,1550.0
46006,311.0,380.0,692.0,1229.0
46007,318.0,321.0,650.0,1350.0
46008,291.0,205.0,505.0,1154.0
46009,377.0,244.0,634.0,1408.0
46010,400.0,239.0,649.0,1503.0
46011,230.0,179.0,423.0,1043.0
46012,482.0,378.0,869.0,1365.0
46013,425.0,348.0,784.0,1328.0
46014,439.0,317.0,761.0,1515.0
46015,304.0,291.0,599.0,1295.0
46016,357.0,231.0,595.0,1397.0
46017,251.0,190.0,449.0,1272.0
46018,315.0,226.0,543.0,1329.0
46019,414.0,373.0,795.0,1381.0
46020,395.0,349.0,759.0,1437.0
46021,55.0,41.0,99.0,238.0
46022,259.0,303.0,569.0,1331.0
46023,185.0,452.0,643.0,1349.0
46024,91.0,475.0,572.0,1115.0
46025,142.0,431.0,576.0,1067.0
46026,169.0,390.0,563.0,1230.0
46027,340.0,302.0,647.0,1312.0
46028,143.0,370.0,526.0,1125.0
46029,64.0,56.0,121.0,257.0
46030,35.0,50.0,89.0,271.0
46031,93.0,163.0,263.0,734.0
46032,45.0,81.0,126.0,429.0
46033,23.0,44.0,68.0,181.0
46034,122.0,211.0,339.0,994.0
46035,57.0,178.0,237.0,498.0
46036,139.0,279.0,427.0,776.0
46037,1.0,0.0,1.0,1.0
46038,106.0,319.0,432.0,1098.0
46039,161.0,267.0,443.0,1457.0
46040,176.0,428.0,611.0,1526.0
46041,242.0,92.0,339.0,1165.0
46042,194.0,48.0,248.0,1079.0
46043,177.0,58.0,244.0,1242.0
46044,161.0,73.0,245.0,980.0
46045,160.0,107.0,277.0,949.0
46046,184.0,79.0,275.0,1055.0
46047,221.0,114.0,342.0,1299.0
46048,206.0,66.0,279.0,1174.0
46049,71.0,119.0,204.0,626.0
46050,238.0,63.0,305.0,1356.0
46051,161.0,34.0,205.0,1133.0
46052,169.0,86.0,260.0,1098.0
46053,167.0,86.0,256.0,1183.0
46054,41.0,299.0,348.0,866.0
46055,75.0,399.0,482.0,1289.0
46056,145.0,491.0,645.0,1517.0
46057,90.0,310.0,403.0,807.0
46058,87.0,308.0,400.0,743.0
46059,57.0,335.0,395.0,743.0
46060,78.0,263.0,347.0,664.0
46061,206.0,528.0,745.0,1703.0
46062,92.0,276.0,376.0,817.0
46063,141.0,568.0,715.0,1383.0
46064,66.0,306.0,375.0,742.0
46065,71.0,276.0,355.0,746.0
46066,125.0,337.0,467.0,1467.0
46067,53.0,309.0,371.0,1247.0
