ct,tot_,moe_,tot_asian_indian,moe_asian_indian,tot_bangladeshi,moe_bangladeshi,tot_bhutanese,moe_bhutanese,tot_burmese,moe_burmese,tot_cambodian,moe_cambodian,"tot_chinese,_except_taiwanese","moe_chinese,_except_taiwanese",tot_filipino,moe_filipino,tot_hmong,moe_hmong,tot_indonesian,moe_indonesian,tot_japanese,moe_japanese,tot_korean,moe_korean,tot_laotian,moe_laotian,tot_malaysian,moe_malaysian,tot_mongolian,moe_mongolian,tot_nepalese,moe_nepalese,tot_okinawan,moe_okinawan,tot_pakistani,moe_pakistani,tot_sri_lankan,moe_sri_lankan,tot_taiwanese,moe_taiwanese,tot_thai,moe_thai,tot_vietnamese,moe_vietnamese,"tot_other_asian,_specified","moe_other_asian,_specified","tot_other_asian,_not_specified","moe_other_asian,_not_specified"
36047015100,472,197,48,46,0,13,0,13,8,12,0,13,167,128,42,41,0,13,0,13,48,36,39,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,13,20,0,13,100,99
36047015200,750,174,38,42,0,13,0,13,0,13,0,13,567,164,103,85,0,13,0,13,0,13,39,45,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,5,2,12,0,13,0,13
36047015300,283,125,39,49,0,13,0,13,0,13,0,13,175,101,18,21,0,13,0,13,20,16,31,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047015400,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047015500,317,156,128,123,10,16,0,13,0,13,0,13,107,109,20,23,0,13,0,13,31,37,13,21,0,13,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047015700,764,318,203,165,0,13,0,13,0,13,0,13,71,74,24,36,0,13,0,13,76,114,256,204,0,13,0,13,0,13,0,13,0,13,80,132,0,13,19,29,17,31,0,13,0,13,18,29
36047015900,537,255,66,39,0,18,0,18,0,18,0,18,114,90,17,29,0,18,0,18,129,117,139,123,0,18,0,18,0,18,0,18,0,18,0,18,0,18,56,95,0,18,5,19,0,18,11,18
36047016000,975,318,196,173,0,13,0,13,0,13,0,13,381,155,77,67,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,303,179,0,13,0,13,0,13,0,13,0,13,18,27
36047016100,379,169,51,41,0,13,0,13,0,13,0,13,156,120,43,40,0,13,0,13,51,66,11,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,46,46,0,13,21,23,0,13,0,13
36047016200,146,114,36,80,0,13,0,13,0,13,0,13,29,24,50,66,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,49,0,13,0,13,0,13,0,13,0,13,0,13
36047016300,301,134,62,67,0,13,0,13,0,13,0,13,149,106,22,24,0,13,0,13,15,16,45,43,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,11,0,13,0,13,0,13,0,13
36047016400,127,93,0,13,34,51,0,13,0,13,0,13,0,13,43,58,0,13,0,13,27,38,23,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047016500,1056,371,368,296,0,18,0,18,0,18,0,18,67,93,211,159,0,18,0,18,147,160,151,116,0,18,0,18,0,18,39,55,0,18,0,18,0,18,18,29,0,18,55,81,0,18,0,18
36047016600,283,153,10,16,0,13,0,13,0,13,0,13,235,145,6,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,32,49,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047016700,949,529,76,99,0,13,0,13,0,13,0,13,518,471,70,90,0,13,0,13,38,61,247,184,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047016800,589,231,32,39,0,13,0,13,0,13,0,13,527,233,0,13,0,13,0,13,15,24,1,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,18,0,13,0,13
36047016900,526,129,150,112,0,18,0,18,8,23,0,18,121,101,0,18,0,18,0,18,67,66,113,105,0,18,0,18,0,18,0,18,0,18,0,18,49,74,0,18,0,18,0,18,0,18,18,29
36047017000,1272,227,12,18,0,13,0,13,0,13,0,13,1246,233,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,19
36047017100,468,276,68,73,0,13,0,13,0,13,0,13,151,121,26,38,0,13,0,13,16,24,207,193,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047017200,1342,503,0,13,0,13,0,13,0,13,0,13,1174,476,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,22,0,13,0,13,9,14,0,13,0,13,145,130
36047017400,949,221,0,13,0,13,0,13,0,13,0,13,825,210,4,7,0,13,0,13,0,13,41,61,0,13,0,13,0,13,0,13,0,13,0,13,0,13,79,74,0,13,0,13,0,13,0,13
36047017500,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047017600,751,279,14,18,14,18,0,13,0,13,0,13,639,259,5,8,0,13,0,13,0,13,5,9,0,13,0,13,0,13,0,13,0,13,45,69,0,13,0,13,0,13,0,13,0,13,29,41
36047017700,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047017800,1199,380,49,68,0,13,0,13,0,13,0,13,1065,366,12,19,0,13,0,13,0,13,6,11,0,13,0,13,0,13,0,13,0,13,42,51,0,13,0,13,0,13,0,13,25,37,0,13
36047017900,886,463,148,95,0,13,0,13,0,13,0,13,295,198,282,394,0,13,0,13,16,17,114,90,0,13,0,13,0,13,0,13,0,13,9,14,0,13,22,33,0,13,0,13,0,13,0,13
36047018000,1182,345,15,24,0,13,0,13,0,13,0,13,1158,347,0,13,0,13,0,13,9,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047018100,294,126,32,37,15,25,0,13,0,13,0,13,104,75,28,31,0,13,34,53,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,65,44,16,26,0,13,0,13,0,13
36047018200,2011,604,0,13,0,13,0,13,0,13,0,13,1925,572,16,24,0,13,0,13,2,6,5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,63,95,0,13,0,13
36047018300,256,123,28,35,0,13,0,13,0,13,0,13,91,64,8,12,0,13,0,13,77,81,41,59,0,13,0,13,0,13,0,13,0,13,8,12,0,13,0,13,0,13,0,13,0,13,3,7
36047018400,1119,182,12,19,0,13,0,13,0,13,0,13,1043,171,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,10,0,13,0,13,0,13,0,13,0,13,0,13,26,31,32,51,0,13
36047018501,327,131,27,43,0,13,0,13,0,13,0,13,248,117,0,13,0,13,12,20,0,13,10,17,0,13,0,13,0,13,0,13,0,13,9,14,0,13,0,13,0,13,0,13,0,13,21,24
36047018600,839,281,0,13,0,13,0,13,0,13,0,13,793,283,26,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,22,0,13,0,13
36047018700,132,65,0,13,0,13,0,13,0,13,0,13,15,22,52,38,0,13,0,13,6,8,24,36,0,13,0,13,0,13,0,13,0,13,4,8,0,13,0,13,0,13,5,8,0,13,26,38
36047018800,991,229,36,59,0,13,0,13,6,18,0,13,898,213,13,21,0,13,0,13,0,13,14,20,0,13,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,21,0,13,0,13
36047019000,2209,724,1,2,0,18,0,18,9,15,0,18,2114,715,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,32,60,0,18,0,18,0,18,10,16,0,18,43,53
36047019100,409,186,204,165,0,13,0,13,0,13,0,13,142,69,22,27,0,13,0,13,0,13,18,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,37
36047019200,1254,445,14,17,0,13,0,13,0,13,16,28,1065,414,0,13,0,13,0,13,0,13,16,28,0,13,0,13,0,13,0,13,0,13,143,181,0,13,0,13,0,13,0,13,0,13,0,13
36047019300,850,265,103,81,0,18,0,18,0,18,0,18,332,167,28,55,0,18,0,18,14,21,294,208,0,18,0,18,0,18,0,18,0,18,18,28,0,18,34,31,13,27,7,14,0,18,7,13
36047019400,2505,832,0,13,0,13,0,13,0,13,0,13,2487,832,18,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047019500,114,67,0,13,0,13,0,13,0,13,0,13,53,43,12,21,0,13,0,13,5,8,3,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,40,0,13,0,13,0,13,16,14
36047019600,1833,433,28,32,0,13,0,13,0,13,0,13,1601,470,9,16,0,13,25,51,9,16,9,16,0,13,1,3,0,13,0,13,0,13,151,202,0,13,0,13,0,13,0,13,0,13,0,13
36047019700,365,165,191,125,0,13,0,13,0,13,0,13,17,22,30,35,0,13,23,34,12,18,82,77,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16,0,13
36047019800,876,234,4,11,0,13,0,13,0,13,0,13,743,216,41,43,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,33,44,0,13,6,9,0,13,49,51,0,13,0,13
36047019900,259,198,0,13,0,13,0,13,0,13,0,13,135,156,8,13,0,13,0,13,31,49,35,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,50,56,0,13,0,13
36047020000,1050,319,17,26,35,49,0,13,0,13,0,13,974,319,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,46,0,13,0,13,0,13,0,13,0,13,0,13
36047020100,550,216,109,93,0,13,0,13,0,13,0,13,89,62,99,102,0,13,0,13,53,65,96,83,0,13,17,27,0,13,0,13,0,13,0,13,0,13,0,13,53,79,16,18,9,13,9,13
36047020200,871,264,56,69,0,13,0,13,0,13,33,53,682,186,47,70,0,13,0,13,0,13,51,75,0,13,0,13,0,13,0,13,0,13,2,5,0,13,0,13,0,13,0,13,0,13,0,13
36047020300,322,192,45,31,26,43,0,13,0,13,0,13,25,18,144,174,0,13,0,13,50,53,14,19,0,13,0,13,0,13,0,13,0,13,5,9,0,13,0,13,0,13,13,14,0,13,0,13
36047020400,338,135,18,33,0,13,0,13,0,13,0,13,245,120,0,13,0,13,0,13,0,13,15,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,60,93
36047020500,735,222,252,159,0,13,0,13,0,13,0,13,138,72,34,42,0,13,0,13,96,106,86,72,0,13,0,13,0,13,0,13,0,13,0,13,0,13,37,38,0,13,92,94,0,13,0,13
36047020600,714,372,71,103,0,13,0,13,108,153,0,13,241,150,13,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,256,318,0,13,25,39,0,13,0,13,0,13,0,13
36047020700,340,221,114,145,0,13,0,13,0,13,0,13,112,128,23,36,0,13,0,13,8,57,0,13,0,13,0,13,0,13,28,45,0,13,14,23,0,13,18,30,0,13,23,37,0,13,0,13
36047020800,1936,555,0,13,0,13,0,13,0,13,0,13,1936,555,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047021000,2463,602,21,34,0,13,0,13,0,13,0,13,2233,573,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,29,0,13,0,13,141,230,0,13,0,13,0,13,0,13,0,13,49,83
36047021100,226,105,2,4,0,13,0,13,6,9,0,13,66,49,57,51,0,13,0,13,4,7,41,41,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,25,26,32,0,13,0,13
36047021200,2438,542,19,30,0,13,0,13,0,13,0,13,2419,547,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047021300,37,38,0,13,0,13,0,13,0,13,0,13,18,26,0,13,0,13,0,13,19,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047021400,1005,364,82,125,0,13,0,13,0,13,0,13,725,304,18,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,180,163,0,13,0,13,0,13,0,13,0,13,0,13
36047021500,933,809,109,89,0,18,0,18,0,18,0,18,296,298,15,28,0,18,0,18,56,62,246,274,16,24,0,18,0,18,0,18,0,18,0,18,0,18,12,21,0,18,183,249,0,18,0,18
36047021600,308,193,47,74,21,33,0,13,0,13,0,13,240,165,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047021700,334,158,79,63,0,13,0,13,22,25,0,13,148,125,19,21,0,13,0,13,0,13,30,36,0,13,0,13,0,13,12,21,0,13,0,13,0,13,16,25,0,13,8,13,0,13,0,13
36047021800,95,146,0,13,0,13,0,13,0,13,0,13,48,73,0,13,0,13,0,13,0,13,0,13,0,13,47,72,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047021900,240,120,65,66,0,13,0,13,0,13,0,13,69,52,0,13,0,13,0,13,0,13,101,78,0,13,0,13,0,13,5,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047022000,272,331,78,140,0,18,0,18,0,18,0,18,194,303,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36047022100,225,111,29,37,0,13,0,13,0,13,0,13,47,36,10,16,0,13,9,14,85,70,10,16,0,13,0,13,0,13,17,26,0,13,0,13,0,13,0,13,0,13,11,16,6,13,1,3
36047022200,81,85,0,13,0,13,0,13,0,13,0,13,52,69,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29,47,0,13,0,13,0,13,0,13,0,13,0,13
36047022400,312,145,127,115,58,69,0,18,0,18,0,18,100,111,0,18,0,18,0,18,3,10,24,54,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36047022600,349,207,231,196,0,13,0,13,0,13,0,13,118,81,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047022700,329,146,149,141,0,13,0,13,0,13,0,13,63,52,0,13,0,13,0,13,55,42,16,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,8,14,12,19,1,3,18,26
36047022800,1394,511,565,405,302,273,0,13,0,13,0,13,391,225,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,136,147
36047022900,418,201,8,11,0,13,0,13,0,13,0,13,114,67,34,34,0,13,0,13,140,170,35,33,0,13,0,13,0,13,0,13,0,13,24,37,0,13,0,13,0,13,15,19,0,13,48,40
36047023000,176,185,0,13,176,185,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047023100,209,107,16,21,0,13,0,13,4,9,0,13,81,86,0,13,0,13,0,13,23,23,69,68,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,9,0,13,0,13,0,13,12,20
36047023200,223,146,176,170,39,68,0,18,0,18,0,18,8,13,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36047023300,641,317,121,130,42,66,0,18,0,18,0,18,260,256,32,41,0,18,0,18,91,118,56,65,0,18,39,61,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36047023400,11,22,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,11,22,0,18,0,18,0,18,0,18
36047023500,299,161,29,33,0,18,0,18,0,18,0,18,132,156,17,28,0,18,0,18,26,25,94,40,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,1,3
36047023600,122,123,0,18,57,70,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,65,101
36047023800,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047024000,18,22,0,18,0,18,0,18,0,18,0,18,6,6,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,12,21
36047024100,207,106,21,32,0,13,0,13,0,13,0,13,48,37,16,20,0,13,0,13,11,18,66,90,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,26,0,13,1,3,20,25
36047024200,342,174,0,13,0,13,0,13,0,13,0,13,265,134,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,77,110,0,13,0,13,0,13,0,13,0,13,0,13
36047024300,254,269,14,19,0,13,0,13,0,13,0,13,198,266,0,13,0,13,0,13,0,13,32,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,17,0,13,0,13
36047024400,565,264,204,208,0,13,0,13,0,13,0,13,350,196,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,16
36047024500,464,208,164,74,15,31,0,13,0,13,0,13,171,159,0,13,0,13,0,13,96,87,18,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047024600,969,265,0,13,0,13,0,13,23,33,11,16,899,255,0,13,0,13,0,13,0,13,0,13,0,13,1,3,0,13,0,13,0,13,23,35,0,13,0,13,5,7,7,10,0,13,0,13
36047024700,204,119,17,19,64,76,0,13,0,13,0,13,10,16,0,13,0,13,0,13,45,74,27,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,41,53,0,13,0,13,0,13,0,13
36047024800,939,245,11,17,0,13,0,13,0,13,0,13,753,203,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,110,125,0,13,0,13,0,13,42,36,0,13,23,36
36047024900,197,112,32,28,12,19,0,13,0,13,0,13,28,30,0,13,0,13,0,13,32,36,18,28,11,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,64,94,0,13,0,13,0,13
36047025000,1262,213,10,15,0,13,0,13,0,13,0,13,1193,219,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,40,43,0,13,0,13,0,13,0,13,0,13,19,27
36047025100,137,65,12,17,0,13,0,13,0,13,0,13,38,36,19,21,0,13,27,40,0,13,31,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,17
36047025200,1796,462,12,19,117,183,0,18,21,33,0,18,1446,413,10,16,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,147,135,0,18,0,18,0,18,15,23,0,18,28,32
36047025300,178,128,11,17,0,13,0,13,0,13,0,13,69,66,0,13,0,13,0,13,80,133,2,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,26,0,13,0,13
36047025400,1798,528,84,123,0,13,0,13,0,13,0,13,1549,488,1,2,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,30,101,150,43,65
36047025500,98,101,0,18,0,18,0,18,0,18,0,18,98,101,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36047025600,2152,732,151,177,24,49,0,13,27,44,0,13,1788,746,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,49,78,0,13,0,13,0,13,0,13,0,13,113,139
36047025700,42,36,0,13,0,13,0,13,0,13,0,13,0,13,12,17,0,13,0,13,0,13,14,20,0,13,0,13,0,13,0,13,0,13,16,24,0,13,0,13,0,13,0,13,0,13,0,13
36047025800,1543,607,74,112,12,18,0,13,0,13,0,13,1246,593,63,75,0,13,0,13,0,13,20,22,0,13,0,13,0,13,0,13,0,13,72,107,0,13,0,13,0,13,30,49,26,72,0,13
36047025901,101,60,18,20,0,13,0,13,0,13,0,13,30,28,0,13,0,13,0,13,31,25,9,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,18,0,13,0,13,0,13
36047025902,51,81,0,13,0,13,0,13,0,13,0,13,44,76,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11
36047026000,1481,357,85,117,106,116,0,13,0,13,0,13,1225,294,8,13,0,13,0,13,0,13,33,47,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,36,0,13,0,13,0,13,0,13
36047026100,639,157,151,165,0,18,0,18,0,18,0,18,46,55,102,142,0,18,0,18,76,42,17,27,0,18,0,18,0,18,0,18,0,18,0,18,0,18,247,135,0,18,0,18,0,18,0,18
36047026200,1869,498,0,13,10,16,0,13,0,13,0,13,1397,327,13,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,5,0,13,255,360,0,13,5,8,0,13,186,160,0,13,0,13
36047026300,104,51,23,26,0,13,0,13,0,13,0,13,43,31,1,3,0,13,0,13,5,7,7,10,0,13,0,13,0,13,0,13,0,13,14,15,0,13,0,13,0,13,0,13,0,13,11,16
36047026400,1761,466,22,33,32,49,0,13,42,69,0,13,1586,458,0,13,0,13,0,13,1,2,12,50,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,18,0,13,55,69
36047026500,233,104,10,15,0,13,0,13,0,13,0,13,49,43,40,41,0,13,0,13,55,56,11,18,0,13,0,13,0,13,0,13,0,13,25,41,0,13,0,13,0,13,0,13,0,13,43,47
36047026600,1645,414,0,13,79,131,0,13,0,13,0,13,1513,355,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,53,82,0,13,0,13,0,13,0,13,0,13,0,13
36047026700,159,82,11,16,0,13,0,13,0,13,0,13,1,3,12,23,0,13,0,13,90,81,25,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,23,0,13,0,13
36047026800,2075,438,9,15,0,13,0,13,0,13,0,13,1833,415,54,89,0,13,0,13,0,13,1,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,74,109,65,80,39,73,0,13
36047026900,362,493,50,68,0,13,0,13,0,13,0,13,150,241,0,13,0,13,0,13,162,240,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047027000,804,208,94,71,115,171,0,13,0,13,0,13,445,173,74,96,0,13,0,13,16,25,36,49,0,13,0,13,2,6,0,13,0,13,0,13,0,13,0,13,0,13,22,26,0,13,0,13
36047027100,244,149,14,22,178,136,0,13,24,38,0,13,28,43,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047027200,1220,324,0,13,0,13,0,13,0,13,0,13,965,308,0,13,0,13,0,13,0,13,26,40,0,13,0,13,0,13,0,13,0,13,212,215,0,13,0,13,0,13,0,13,17,29,0,13
36047027300,82,69,32,41,0,13,0,13,0,13,0,13,17,26,0,13,0,13,0,13,0,13,26,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,15,0,13,0,13,0,13,0,13
36047027400,1534,497,0,13,86,138,0,13,97,130,0,13,1261,459,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,90,136,0,13,0,13
36047027500,258,157,60,50,0,18,0,18,0,18,0,18,19,21,2,3,0,18,0,18,66,68,26,30,0,18,0,18,0,18,0,18,0,18,0,18,0,18,85,127,0,18,0,18,0,18,0,18
36047027600,1303,430,0,13,0,13,0,13,24,37,0,13,1133,421,18,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,42,64,23,36,0,13,0,13,25,39,0,13,38,50
36047027700,135,128,0,13,0,13,0,13,0,13,0,13,78,121,31,35,0,13,0,13,14,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,19
36047027800,1663,461,259,306,0,13,0,13,0,13,0,13,1351,383,10,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,43,76,0,13,0,13,0,13,0,13,0,13,0,13
36047027900,124,84,40,50,0,13,0,13,0,13,0,13,46,52,0,13,0,13,0,13,38,59,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047028000,782,203,45,58,0,13,0,13,0,13,0,13,620,172,4,7,0,13,0,13,0,13,12,10,0,13,4,6,0,13,0,13,0,13,66,91,0,13,0,13,0,13,11,16,0,13,20,28
36047028100,157,112,0,18,0,18,0,18,0,18,0,18,60,88,10,17,0,18,0,18,34,38,18,22,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,35,45
36047028200,1641,427,144,190,0,13,0,13,0,13,0,13,1261,408,0,13,0,13,0,13,0,13,92,106,0,13,0,13,0,13,0,13,0,13,136,135,0,13,0,13,0,13,0,13,0,13,8,13
36047028300,82,80,0,13,0,13,0,13,0,13,0,13,61,75,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,33,0,13
36047028400,1481,393,154,111,0,13,0,13,0,13,0,13,869,306,65,91,0,13,34,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,154,160,0,13,0,13,10,17,0,13,154,165,41,66
36047028501,39,28,6,7,0,13,0,13,0,13,0,13,3,4,0,13,0,13,0,13,8,14,14,21,0,13,0,13,0,13,8,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047028502,134,155,51,91,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,83,129
36047028600,2376,919,32,61,0,18,0,18,0,18,0,18,328,239,58,89,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,1023,343,0,18,0,18,0,18,0,18,63,102,872,880
36047028700,259,179,0,13,0,13,0,13,0,13,0,13,137,156,0,13,0,13,0,13,63,57,59,63,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047028800,1812,969,0,13,0,13,0,13,0,13,0,13,1650,950,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,93,137,0,13,0,13,0,13,69,108,0,13,0,13
36047028900,106,73,14,22,0,13,0,13,0,13,0,13,66,53,26,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047029000,919,239,63,78,0,13,0,13,0,13,0,13,566,200,0,13,0,13,0,13,0,13,8,12,0,13,0,13,0,13,0,13,0,13,46,69,0,13,0,13,15,24,0,13,144,133,77,64
