ct,tot_,moe_,tot_not_hispanic,moe_not_hispanic,tot_hispanic,moe_hispanic,tot_mexican,moe_mexican,tot_puerto_rican,moe_puerto_rican,tot_cuban,moe_cuban,tot_dominican,moe_dominican,tot_central_american,moe_central_american,tot_costa_rican,moe_costa_rican,tot_guatemalan,moe_guatemalan,tot_honduran,moe_honduran,tot_nicaraguan,moe_nicaraguan,tot_panamanian,moe_panamanian,tot_salvadoran,moe_salvadoran,tot_other_central_american,moe_other_central_american,tot_south_american,moe_south_american,tot_argentinean,moe_argentinean,tot_bolivian,moe_bolivian,tot_chilean,moe_chilean,tot_colombian,moe_colombian,tot_ecuadorian,moe_ecuadorian,tot_paraguayan,moe_paraguayan,tot_peruvian,moe_peruvian,tot_uruguayan,moe_uruguayan,tot_venezuelan,moe_venezuelan,tot_other_south_american,moe_other_south_american,tot_other_hispanic_or_latino,moe_other_hispanic_or_latino,tot_spaniard,moe_spaniard,tot_spanish,moe_spanish,tot_spanish_american,moe_spanish_american,tot_all_other_hispanic_or_latino,moe_all_other_hispanic_or_latino
36047031701,3792,774,3447,739,345,206,0,13,94,144,25,28,30,33,56,52,15,25,0,13,0,13,0,13,41,46,0,13,0,13,128,125,0,13,0,13,56,70,0,13,72,115,0,13,0,13,0,13,0,13,0,13,12,19,0,13,0,13,0,13,12,19
36047031702,3834,619,3243,509,591,315,42,42,228,263,22,26,136,145,138,96,0,13,21,34,14,30,0,13,103,83,0,13,0,13,13,20,0,13,0,13,0,13,13,20,0,13,0,13,0,13,0,13,0,13,0,13,12,17,11,17,0,13,0,13,1,2
36047031900,3100,590,2839,607,261,168,13,21,118,149,45,88,0,13,78,63,0,13,0,13,0,13,0,13,78,63,0,13,0,13,7,9,2,4,0,13,0,13,0,13,5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047032100,5254,910,4261,666,993,657,0,18,133,116,0,18,339,321,483,533,0,18,128,220,0,18,0,18,0,18,355,534,0,18,30,47,0,18,0,18,0,18,0,18,30,47,0,18,0,18,0,18,0,18,0,18,8,17,0,18,0,18,0,18,8,17
36047032300,3575,739,3031,734,544,147,67,67,62,69,30,38,43,68,331,173,10,16,228,212,37,55,0,13,56,82,0,13,0,13,11,17,0,13,0,13,11,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047032500,6321,859,5585,975,736,406,17,27,469,355,28,48,33,52,64,72,34,52,0,18,0,18,0,18,20,33,0,18,10,39,70,93,0,18,0,18,0,18,0,18,70,93,0,18,0,18,0,18,0,18,0,18,55,61,55,61,0,18,0,18,0,18
36047032600,7510,1221,4956,910,2554,834,628,514,1190,715,19,37,170,234,304,270,0,18,119,170,137,224,0,18,48,73,0,18,0,18,226,295,0,18,0,18,0,18,55,85,0,18,0,18,0,18,0,18,0,18,171,287,17,26,0,18,0,18,0,18,17,26
36047032700,2870,551,2417,614,453,200,138,137,84,61,0,13,63,68,9,14,9,14,0,13,0,13,0,13,0,13,0,13,0,13,131,107,101,93,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,48,0,13,28,38,26,37,0,13,0,13,2,4
36047032800,2848,374,2191,404,657,326,329,299,223,196,0,13,8,13,8,12,0,13,8,12,0,13,0,13,0,13,0,13,0,13,59,96,0,13,0,13,0,13,0,13,59,96,0,13,0,13,0,13,0,13,0,13,30,48,0,13,0,13,30,48,0,13
36047032900,6174,1492,5654,1534,520,205,0,18,92,115,25,59,250,143,62,58,0,18,0,18,18,28,0,18,44,52,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,91,159,27,48,0,18,0,18,64,111
36047033000,5007,885,3622,618,1385,641,74,116,1181,669,17,28,11,16,12,19,0,18,0,18,12,19,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,90,131,82,129,8,15,0,18,0,18
36047033100,4441,823,4261,837,180,135,33,35,48,74,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,81,108,66,104,0,13,0,13,0,13,15,23,0,13,0,13,0,13,0,13,0,13,18,27,0,13,0,13,0,13,18,27
36047033300,4578,981,4215,866,363,425,0,13,28,30,0,13,307,419,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,34,0,13,0,13,0,13,28,34
36047033500,3218,521,3107,489,111,86,5,11,2,4,0,13,9,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,72,80,50,73,0,13,0,13,22,32,0,13,0,13,0,13,0,13,0,13,0,13,23,27,0,13,0,13,0,13,23,27
36047033600,5217,857,4908,809,309,246,31,51,150,146,0,18,30,45,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,81,129,0,18,0,18,0,18,0,18,81,129,0,18,0,18,0,18,0,18,0,18,17,22,8,12,0,18,0,18,9,19
36047033701,2603,571,2053,677,550,252,0,13,23,57,0,13,22,40,452,198,0,13,0,13,297,144,0,13,155,131,0,13,0,13,10,21,0,13,0,13,0,13,0,13,0,13,0,13,10,21,0,13,0,13,0,13,43,37,0,13,0,13,0,13,43,37
36047033702,1660,285,1483,293,177,123,18,24,25,28,25,46,64,58,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,83,0,13,0,13,0,13,45,83
36047033900,4720,582,4441,571,279,163,102,131,56,67,29,45,0,13,48,53,0,13,0,13,0,13,0,13,48,53,0,13,0,13,43,49,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,23,28,42,0,13,1,2,0,13,0,13,0,13,1,2
36047034000,1998,356,1516,297,482,204,0,13,203,130,0,13,175,133,57,61,0,13,0,13,0,13,17,26,40,53,0,13,0,13,14,25,0,13,0,13,0,13,9,18,5,10,0,13,0,13,0,13,0,13,0,13,33,29,5,10,0,13,0,13,28,29
36047034100,3240,479,2966,480,274,143,106,120,50,47,18,28,1,4,19,30,0,13,0,13,0,13,0,13,19,30,0,13,0,13,27,34,0,13,0,13,0,13,21,32,6,12,0,13,0,13,0,13,0,13,0,13,53,46,14,20,0,13,0,13,39,44
36047034200,6615,1400,4095,724,2520,1374,805,1320,871,402,20,33,367,276,191,231,21,34,0,18,64,108,0,18,106,204,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,266,260,0,18,0,18,0,18,266,260
36047034300,5340,711,4000,469,1340,678,113,142,213,152,15,34,186,241,253,205,0,18,0,18,0,18,0,18,253,205,0,18,0,18,457,637,0,18,0,18,0,18,0,18,457,637,0,18,0,18,0,18,0,18,0,18,103,108,0,18,22,36,0,18,81,103
36047034500,2833,711,2672,686,161,119,54,89,1,2,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,69,71,0,13,0,13,0,13,10,18,43,67,0,13,0,13,0,13,16,24,0,13,37,57,37,57,0,13,0,13,0,13
36047034700,3720,587,3288,546,432,204,99,100,224,174,61,118,5,10,39,77,0,13,0,13,27,75,0,13,12,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,10,0,13,0,13,0,13,4,10
36047034800,2851,405,1344,266,1507,387,1052,357,159,141,0,13,62,79,91,103,0,13,0,13,9,13,12,19,0,13,70,101,0,13,143,182,0,13,0,13,0,13,0,13,38,62,0,13,105,172,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047034901,1937,290,1908,302,29,46,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29,46,0,13,0,13,0,13,29,46
36047034902,3934,876,3659,829,275,251,126,212,63,75,0,13,0,13,9,18,0,13,0,13,9,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,77,81,46,73,0,13,0,13,31,38
36047035000,3355,399,3328,400,27,31,0,13,18,29,0,13,9,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047035101,2565,808,1654,524,911,759,0,13,167,152,0,13,676,758,68,87,64,85,0,13,0,13,0,13,4,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047035102,2659,499,2516,558,143,144,0,13,78,85,0,13,0,13,65,114,0,13,0,13,0,13,0,13,65,114,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047035200,1401,234,1323,229,78,41,0,13,53,32,0,13,5,7,5,10,0,13,0,13,0,13,0,13,5,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,19,0,13,0,13,0,13,15,19
36047035301,2731,563,2190,501,541,249,34,39,281,190,34,53,82,112,31,48,31,48,0,13,0,13,0,13,0,13,0,13,0,13,63,58,0,13,0,13,0,13,44,51,0,13,0,13,0,13,0,13,0,13,19,28,16,25,0,13,0,13,0,13,16,25
36047035302,3022,604,2498,551,524,330,38,47,90,61,0,13,286,279,17,20,0,13,0,13,0,13,8,14,0,13,9,14,0,13,57,55,30,26,0,13,27,47,0,13,0,13,0,13,0,13,0,13,0,13,0,13,36,47,0,13,28,46,0,13,8,11
36047035400,6315,875,6198,886,117,150,69,120,48,42,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36047035500,5772,562,5113,623,659,341,0,18,123,119,15,25,418,315,72,87,0,18,0,18,0,18,0,18,72,87,0,18,0,18,17,27,0,18,0,18,0,18,0,18,17,27,0,18,0,18,0,18,0,18,0,18,14,21,0,18,0,18,0,18,14,21
36047035601,2879,272,2729,279,150,141,0,13,102,88,0,13,0,13,48,70,0,13,0,13,48,70,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047035602,5875,754,5852,754,23,36,0,18,23,36,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36047035701,2414,373,2112,365,302,114,13,21,191,120,0,13,66,131,32,39,0,13,0,13,2,8,0,13,23,24,0,13,7,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047035702,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047035900,5944,693,5341,780,603,368,12,27,88,82,19,33,240,246,153,173,104,169,0,18,26,37,23,38,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,91,56,0,18,0,18,0,18,91,56
36047036001,3055,383,2949,366,106,85,0,13,74,80,6,12,0,13,12,20,0,13,0,13,0,13,0,13,12,20,0,13,0,13,14,21,0,13,9,14,0,13,5,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047036002,4311,620,4310,620,1,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,3,0,13,0,13,0,13,1,3
36047036100,2914,554,2287,385,627,450,47,78,88,80,33,41,359,357,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,12,0,13,0,13,0,13,5,12,0,13,0,13,0,13,0,13,0,13,0,13,95,54,0,13,0,13,0,13,95,54
36047036200,3866,616,3057,601,809,388,294,221,24,29,9,15,2,6,196,175,88,141,15,23,0,13,0,13,48,73,45,72,0,13,185,171,0,13,0,13,0,13,22,34,0,13,0,13,92,144,0,13,71,113,0,13,99,111,0,13,0,13,0,13,99,111
36047036300,5861,944,4608,712,1253,756,0,18,518,432,0,18,547,580,178,183,0,18,58,87,0,18,0,18,72,99,48,58,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,10,21,0,18,0,18,0,18,10,21
36047036400,2441,438,1966,288,475,326,167,161,68,65,7,13,0,13,177,254,0,13,0,13,0,13,0,13,0,13,177,254,0,13,54,65,0,13,0,13,0,13,0,13,0,13,0,13,54,65,0,13,0,13,0,13,2,3,0,13,0,13,0,13,2,3
36047036501,3299,705,2901,704,398,245,0,13,201,205,0,13,55,50,105,126,0,13,0,13,39,62,0,13,66,107,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,37,58,0,13,0,13,0,13,37,58
36047036502,1655,509,744,217,911,519,0,13,633,493,0,13,186,168,12,18,0,13,0,13,0,13,0,13,12,18,0,13,0,13,24,27,0,13,14,22,0,13,0,13,10,16,0,13,0,13,0,13,0,13,0,13,56,77,5,10,0,13,0,13,51,79
36047036600,4315,829,3193,781,1122,428,889,443,40,47,13,19,0,13,102,87,0,13,0,13,0,13,0,13,0,13,102,87,0,13,14,21,0,13,0,13,14,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,64,88,0,13,0,13,0,13,64,88
36047036700,1942,590,1002,244,940,547,0,13,246,143,0,13,513,494,104,101,0,13,0,13,0,13,0,13,104,101,0,13,0,13,34,55,0,13,0,13,0,13,0,13,0,13,0,13,34,55,0,13,0,13,0,13,43,70,0,13,39,65,0,13,4,9
36047036900,5840,858,4124,583,1716,865,268,307,441,243,0,18,777,812,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,107,112,83,105,0,18,0,18,0,18,0,18,0,18,0,18,0,18,24,39,0,18,123,85,5,10,0,18,0,18,118,85
36047037000,4358,672,4176,630,182,169,0,13,140,147,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,23,0,13,0,13,0,13,0,13,15,23,0,13,0,13,0,13,0,13,0,13,27,38,0,13,0,13,0,13,27,38
36047037100,5344,878,4343,904,1001,500,173,259,272,221,0,18,105,101,213,261,0,18,0,18,0,18,156,261,57,44,0,18,0,18,231,256,0,18,0,18,0,18,25,40,206,256,0,18,0,18,0,18,0,18,0,18,7,8,0,18,0,18,0,18,7,8
36047037300,4831,735,4119,780,712,401,66,68,87,79,78,124,246,313,133,93,0,13,23,34,0,13,0,13,81,87,29,42,0,13,32,50,0,13,0,13,0,13,7,27,25,41,0,13,0,13,0,13,0,13,0,13,70,60,27,42,0,13,0,13,43,42
36047037401,4735,719,4383,741,352,192,55,75,137,124,9,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,74,120,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,74,120,0,13,77,105,0,13,0,13,0,13,77,105
36047037402,4967,707,4179,566,788,556,214,338,159,187,112,86,9,13,240,394,0,13,240,394,0,13,0,13,0,13,0,13,0,13,12,20,0,13,0,13,0,13,0,13,12,20,0,13,0,13,0,13,0,13,0,13,42,49,0,13,0,13,0,13,42,49
36047037500,3269,557,2487,460,782,386,207,183,222,185,92,76,212,279,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,26,42,0,13,0,13,0,13,26,42,0,13,0,13,0,13,0,13,0,13,0,13,23,29,13,20,0,13,0,13,10,20
36047037700,5229,625,4696,610,533,281,16,26,87,91,0,18,78,113,144,187,123,181,0,18,0,18,0,18,21,35,0,18,0,18,109,113,0,18,0,18,0,18,12,18,0,18,0,18,11,17,0,18,86,112,0,18,99,107,57,93,0,18,0,18,42,49
36047037900,5122,869,4680,876,442,180,0,18,324,190,15,25,45,46,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,58,47,27,35,5,8,0,18,26,34
36047038100,5605,685,4642,607,963,402,42,40,230,187,0,18,290,162,266,323,0,18,22,17,12,19,0,18,232,321,0,18,0,18,33,41,0,18,0,18,0,18,10,15,0,18,0,18,23,38,0,18,0,18,0,18,102,121,25,42,0,18,0,18,77,117
36047038200,6190,985,4191,978,1999,545,62,75,1285,418,0,18,307,277,87,104,0,18,44,70,0,18,0,18,43,71,0,18,0,18,241,301,0,18,0,18,0,18,0,18,222,300,0,18,0,18,0,18,0,18,19,31,17,26,0,18,0,18,0,18,17,26
36047038300,5573,713,5317,709,256,219,28,44,101,162,0,18,57,92,59,76,0,18,51,73,0,18,0,18,0,18,8,22,0,18,11,19,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,11,19,0,18,0,18,0,18,0,18,0,18,0,18
36047038500,4556,1180,4059,1205,497,364,252,318,31,34,58,56,30,46,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,126,197,0,13,0,13,0,13,126,197
36047038600,3336,778,2442,473,894,643,47,74,148,96,0,13,349,530,150,235,0,13,0,13,150,235,0,13,0,13,0,13,0,13,52,78,0,13,0,13,0,13,0,13,0,13,0,13,52,78,0,13,0,13,0,13,148,205,147,204,0,13,0,13,1,3
36047038700,4157,895,3629,886,528,241,165,201,96,69,0,13,83,106,63,60,41,53,0,13,2,4,0,13,20,25,0,13,0,13,117,84,7,12,0,13,26,44,11,18,37,54,0,13,0,13,13,20,23,27,0,13,4,8,0,13,0,13,0,13,4,8
36047038800,4691,741,4170,826,521,276,305,212,88,73,0,13,74,117,53,60,0,13,0,13,0,13,0,13,11,17,42,58,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,2,0,13,0,13,0,13,1,2
36047038900,3072,526,1620,490,1452,398,585,381,178,145,0,13,265,173,87,116,12,24,75,114,0,13,0,13,0,13,0,13,0,13,310,134,0,13,0,13,20,32,0,13,134,111,0,13,117,105,0,13,39,60,0,13,27,26,10,16,0,13,0,13,17,23
36047039000,2592,481,2416,500,176,139,90,111,72,64,0,13,6,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,11,0,13,8,11,0,13,0,13
36047039100,3844,633,2112,352,1732,544,359,368,345,253,76,87,605,380,16,26,0,13,0,13,0,13,16,26,0,13,0,13,0,13,307,243,0,13,0,13,0,13,84,74,208,245,0,13,0,13,0,13,15,24,0,13,24,30,6,9,0,13,0,13,18,28
36047039200,3370,669,3043,620,327,314,300,312,8,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,30,0,13,0,13,0,13,0,13,19,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047039300,4284,755,2385,518,1899,625,538,202,431,241,13,16,543,509,110,161,0,13,98,160,12,21,0,13,0,13,0,13,0,13,194,126,0,13,0,13,0,13,71,78,37,44,0,13,13,21,0,13,52,83,21,33,70,83,4,8,0,13,0,13,66,82
36047039400,2184,407,2025,353,159,175,69,112,0,13,0,13,0,13,82,133,0,13,0,13,0,13,0,13,82,133,0,13,0,13,8,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,12,0,13,0,13,0,13,0,13,0,13,0,13
36047039500,3838,561,2624,570,1214,259,235,189,595,213,3,7,218,192,28,50,0,13,0,13,0,13,0,13,28,50,0,13,0,13,122,196,0,13,0,13,0,13,0,13,0,13,0,13,122,196,0,13,0,13,0,13,13,18,0,13,0,13,0,13,13,18
36047039600,2090,474,1946,451,144,126,83,104,46,75,0,13,0,13,8,12,0,13,0,13,0,13,0,13,8,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,12,0,13,7,12,0,13,0,13
36047039700,3076,580,1995,533,1081,308,142,162,228,138,0,13,396,275,230,136,39,45,0,13,28,42,90,78,73,93,0,13,0,13,64,62,0,13,0,13,0,13,9,15,17,28,0,13,8,14,0,13,30,50,0,13,21,32,11,17,9,14,0,13,1,3
36047039800,3103,531,2509,511,594,352,219,236,216,169,0,13,0,13,44,70,0,13,0,13,0,13,44,70,0,13,0,13,0,13,74,122,0,13,0,13,0,13,0,13,74,122,0,13,0,13,0,13,0,13,0,13,41,50,0,13,0,13,0,13,41,50
36047039900,4551,675,2382,540,2169,569,349,349,343,204,53,58,686,412,412,259,144,229,0,13,228,223,0,13,0,13,40,52,0,13,223,274,0,13,0,13,0,13,11,21,38,35,0,13,174,274,0,13,0,13,0,13,103,106,0,13,33,50,0,13,70,95
36047040000,3073,665,2738,660,335,156,147,128,100,92,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,52,64,0,13,0,13,0,13,0,13,10,15,0,13,0,13,42,61,0,13,0,13,36,56,36,56,0,13,0,13,0,13
36047040100,3423,604,2162,411,1261,541,78,123,183,135,11,24,334,168,477,489,0,13,232,355,0,13,0,13,0,13,245,330,0,13,129,90,0,13,0,13,0,13,13,21,38,56,9,14,19,26,0,13,50,79,0,13,49,51,0,13,0,13,26,41,23,32
36047040200,2936,365,2536,404,400,206,51,58,63,54,0,13,8,14,188,162,0,13,0,13,104,134,0,13,84,120,0,13,0,13,90,92,0,13,0,13,0,13,15,22,75,88,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047040300,4094,648,3047,530,1047,583,87,146,462,261,0,13,369,404,32,55,0,13,32,55,0,13,0,13,0,13,0,13,0,13,74,85,0,13,0,13,0,13,10,23,0,13,0,13,64,81,0,13,0,13,0,13,23,31,0,13,0,13,0,13,23,31
36047040400,2563,336,2421,336,142,67,28,31,91,54,11,17,12,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047040500,1584,314,917,221,667,281,50,63,239,124,0,13,59,75,125,165,20,34,0,13,98,161,7,12,0,13,0,13,0,13,5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,8,0,13,189,260,168,257,0,13,0,13,21,32
36047040600,3992,613,3374,549,618,444,489,415,21,43,0,13,0,13,101,157,0,13,0,13,101,157,0,13,0,13,0,13,0,13,7,12,0,13,0,13,0,13,7,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047040700,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047040800,3862,661,3508,700,354,321,94,157,142,231,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,118,147,0,13,0,13,0,13,0,13,118,147,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047040900,4358,835,1628,513,2730,757,571,507,1045,726,0,13,915,446,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,117,141,2,12,0,13,0,13,0,13,51,82,0,13,58,104,6,26,0,13,0,13,82,86,15,23,0,13,0,13,67,81
36047041000,2055,593,2005,586,50,47,0,13,15,17,0,13,27,38,7,11,0,13,0,13,0,13,0,13,0,13,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,2,0,13,0,13,0,13,1,2
36047041100,3778,870,2409,640,1369,697,421,438,205,155,42,67,265,232,18,31,0,13,18,31,0,13,0,13,0,13,0,13,0,13,351,516,8,16,0,13,21,40,0,13,314,508,0,13,8,15,0,13,0,13,0,13,67,105,0,13,0,13,0,13,67,105
36047041200,3454,694,3243,678,211,221,105,125,11,18,0,13,37,56,58,95,0,13,0,13,0,13,0,13,0,13,58,95,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047041300,3646,837,2350,789,1296,334,144,163,278,160,116,125,392,156,46,71,0,13,46,71,0,13,0,13,0,13,0,13,0,13,181,113,0,13,6,15,0,13,0,13,139,102,0,13,0,13,15,23,21,36,0,13,139,158,15,26,20,33,0,13,104,127
36047041401,1396,355,1341,358,55,48,0,13,0,13,18,26,0,13,37,41,0,13,0,13,0,13,13,19,0,13,24,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047041402,2052,332,1655,281,397,200,262,206,107,138,0,13,0,13,20,28,0,13,0,13,20,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,9,4,7,4,6,0,13,0,13
36047041500,4472,701,2669,618,1803,543,447,375,428,308,0,13,683,276,27,45,0,13,27,45,0,13,0,13,0,13,0,13,0,13,172,203,17,26,0,13,0,13,51,78,104,182,0,13,0,13,0,13,0,13,0,13,46,60,1,3,0,13,0,13,45,60
36047041600,2178,482,1936,498,242,166,95,116,20,26,0,13,26,29,78,107,0,13,78,107,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,22,12,18,0,13,0,13,11,14
36047041700,3330,724,1212,305,2118,672,420,372,889,245,0,13,291,183,91,126,0,13,0,13,32,52,0,13,0,13,59,107,0,13,126,141,0,13,0,13,0,13,0,13,57,79,0,13,0,13,0,13,69,111,0,13,301,378,0,13,2,4,0,13,299,378
36047041800,2785,530,2551,528,234,145,138,121,0,13,0,13,31,45,44,45,0,13,0,13,0,13,0,13,0,13,44,45,0,13,21,29,0,13,0,13,21,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047041900,3866,841,1763,631,2103,705,33,50,1548,714,17,26,314,219,111,142,0,13,22,33,0,13,0,13,89,138,0,13,0,13,48,44,0,13,0,13,0,13,34,38,14,22,0,13,0,13,0,13,0,13,0,13,32,38,0,13,0,13,0,13,32,38
36047042000,1812,345,1590,334,222,218,54,76,33,36,0,13,0,13,135,195,0,13,0,13,0,13,0,13,0,13,135,195,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047042100,4505,758,1999,342,2506,749,724,563,740,371,0,13,278,233,125,167,0,13,0,13,106,166,0,13,13,20,6,9,0,13,639,432,0,13,0,13,0,13,58,59,501,386,0,13,62,98,0,13,18,28,0,13,0,13,0,13,0,13,0,13,0,13
36047042200,3624,688,3055,661,569,338,507,355,0,13,0,13,0,13,47,73,0,13,0,13,0,13,0,13,0,13,47,73,0,13,15,26,0,13,0,13,0,13,0,13,15,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047042300,3990,600,2011,460,1979,535,772,455,367,153,0,13,268,223,177,175,0,13,0,13,43,70,0,13,0,13,134,198,0,13,284,190,0,13,0,13,0,13,103,155,167,164,0,13,14,23,0,13,0,13,0,13,111,100,67,76,0,13,0,13,44,66
