ed,cd,dem,rep,con,wor,oth,blank,total
63049,51,498.0,296.0,16.0,6.0,35.0,312.0,1163.0
63050,51,21.0,39.0,0.0,0.0,0.0,13.0,73.0
63052,50,593.0,507.0,19.0,4.0,46.0,432.0,1601.0
63053,50,488.0,266.0,12.0,2.0,23.0,327.0,1118.0
63054,50,516.0,435.0,13.0,5.0,28.0,339.0,1336.0
63055,50,387.0,341.0,12.0,2.0,23.0,236.0,1001.0
63056,50,476.0,426.0,18.0,1.0,37.0,271.0,1229.0
63057,50,473.0,392.0,19.0,4.0,31.0,308.0,1227.0
63059,50,623.0,377.0,32.0,5.0,46.0,345.0,1428.0
63060,50,622.0,487.0,54.0,2.0,38.0,313.0,1516.0
63061,51,555.0,463.0,13.0,5.0,43.0,384.0,1463.0
63062,51,339.0,312.0,8.0,4.0,37.0,247.0,947.0
63063,51,435.0,372.0,10.0,4.0,34.0,327.0,1182.0
63064,51,442.0,347.0,9.0,2.0,34.0,287.0,1121.0
63065,50,205.0,286.0,7.0,0.0,23.0,129.0,650.0
63066,50,,,,,,,
63067,49,,,,,,,
63072,50,,,,,,,
63073,50,,,,,,,
63074,51,,,,,,,
63075,49,211.0,86.0,6.0,0.0,12.0,101.0,416.0
63076,49,615.0,395.0,25.0,4.0,44.0,251.0,1334.0
63077,50,,,,,,,
63078,49,,,,,,,
63079,51,325.0,302.0,13.0,2.0,22.0,187.0,851.0
63080,49,,,,,,,
64001,51,482.0,655.0,39.0,6.0,48.0,354.0,1584.0
64002,51,444.0,728.0,39.0,1.0,62.0,374.0,1648.0
64003,51,449.0,715.0,30.0,1.0,44.0,352.0,1591.0
64004,51,410.0,600.0,22.0,3.0,50.0,439.0,1524.0
64005,51,465.0,730.0,26.0,2.0,37.0,383.0,1643.0
64006,51,408.0,745.0,29.0,3.0,43.0,390.0,1618.0
64009,50,397.0,717.0,24.0,3.0,52.0,337.0,1530.0
64010,50,461.0,622.0,15.0,6.0,33.0,363.0,1500.0
64011,50,483.0,536.0,26.0,5.0,44.0,438.0,1532.0
64012,50,702.0,358.0,17.0,5.0,41.0,401.0,1524.0
64013,50,535.0,538.0,21.0,5.0,60.0,434.0,1593.0
64014,50,609.0,553.0,26.0,9.0,54.0,472.0,1723.0
64015,50,464.0,697.0,35.0,3.0,40.0,303.0,1542.0
64016,50,518.0,605.0,35.0,6.0,44.0,371.0,1579.0
64017,50,521.0,574.0,23.0,5.0,63.0,390.0,1576.0
64018,50,454.0,697.0,20.0,2.0,62.0,344.0,1579.0
64019,50,224.0,293.0,7.0,4.0,16.0,187.0,731.0
64020,50,16.0,25.0,0.0,0.0,0.0,20.0,61.0
64021,50,362.0,760.0,25.0,2.0,49.0,336.0,1534.0
64022,50,498.0,528.0,25.0,1.0,46.0,455.0,1553.0
64023,50,540.0,434.0,14.0,7.0,32.0,533.0,1560.0
64024,50,498.0,614.0,25.0,3.0,54.0,372.0,1566.0
64025,50,380.0,437.0,22.0,4.0,47.0,280.0,1170.0
64026,50,531.0,125.0,9.0,8.0,22.0,184.0,879.0
64027,50,454.0,409.0,15.0,2.0,36.0,336.0,1252.0
64028,50,507.0,535.0,19.0,2.0,38.0,419.0,1520.0
64029,50,480.0,595.0,21.0,4.0,38.0,470.0,1608.0
64030,50,253.0,244.0,8.0,3.0,28.0,197.0,733.0
64031,50,429.0,408.0,20.0,4.0,45.0,299.0,1205.0
64032,50,496.0,610.0,19.0,4.0,46.0,403.0,1578.0
64033,50,437.0,411.0,7.0,4.0,35.0,321.0,1215.0
64034,50,421.0,449.0,15.0,1.0,28.0,331.0,1245.0
64035,50,343.0,409.0,9.0,2.0,17.0,269.0,1049.0
64036,50,517.0,645.0,9.0,4.0,36.0,382.0,1593.0
64037,50,545.0,584.0,25.0,7.0,41.0,439.0,1641.0
64038,50,296.0,390.0,8.0,2.0,24.0,224.0,944.0
64039,50,404.0,596.0,10.0,3.0,42.0,338.0,1393.0
64040,50,561.0,181.0,6.0,5.0,33.0,226.0,1012.0
64041,50,496.0,424.0,25.0,5.0,44.0,319.0,1313.0
64042,50,512.0,449.0,16.0,3.0,32.0,361.0,1373.0
64043,50,526.0,462.0,15.0,6.0,37.0,457.0,1503.0
64044,50,573.0,468.0,16.0,0.0,53.0,469.0,1579.0
64045,50,610.0,486.0,19.0,5.0,49.0,424.0,1593.0
64046,50,516.0,264.0,16.0,8.0,23.0,311.0,1138.0
64047,49,346.0,256.0,39.0,1.0,16.0,181.0,839.0
64048,49,251.0,221.0,8.0,3.0,17.0,170.0,670.0
64049,50,,,,,,,
64050,49,,,,,,,
64051,49,95.0,41.0,1.0,2.0,6.0,60.0,205.0
64052,50,,,,,,,
64053,50,,,,,,,
64056,50,,,,,,,
64059,51,,,,,,,
64060,50,378.0,368.0,20.0,3.0,29.0,287.0,1085.0
64061,50,273.0,223.0,9.0,0.0,14.0,172.0,691.0
64062,50,276.0,296.0,5.0,3.0,30.0,208.0,818.0
64063,50,,,,,,,
64075,47,815.0,280.0,8.0,1.0,33.0,437.0,1574.0
64076,47,383.0,75.0,2.0,1.0,15.0,196.0,672.0
64077,47,1089.0,221.0,8.0,5.0,43.0,434.0,1800.0
64078,47,630.0,134.0,11.0,6.0,33.0,273.0,1087.0
64079,47,663.0,169.0,6.0,5.0,30.0,319.0,1192.0
64080,47,726.0,179.0,11.0,8.0,33.0,334.0,1291.0
64081,47,811.0,223.0,9.0,1.0,33.0,265.0,1342.0
64082,47,720.0,322.0,14.0,2.0,34.0,288.0,1380.0
64083,47,840.0,310.0,17.0,5.0,41.0,366.0,1579.0
64084,47,396.0,365.0,5.0,1.0,28.0,252.0,1047.0
64085,47,434.0,256.0,3.0,1.0,27.0,209.0,930.0
64086,47,329.0,359.0,11.0,3.0,30.0,215.0,947.0
64087,47,447.0,81.0,4.0,3.0,17.0,207.0,759.0
64089,47,,,,,,,
65001,1,718.0,135.0,6.0,0.0,21.0,294.0,1174.0
65002,1,512.0,99.0,3.0,0.0,22.0,232.0,868.0
65003,1,675.0,149.0,2.0,1.0,28.0,336.0,1191.0
65004,1,676.0,126.0,1.0,1.0,21.0,316.0,1141.0
65005,1,632.0,134.0,4.0,2.0,23.0,292.0,1087.0
65006,1,501.0,112.0,3.0,0.0,14.0,228.0,858.0
65007,1,872.0,183.0,4.0,2.0,33.0,299.0,1393.0
65008,1,622.0,160.0,3.0,2.0,17.0,209.0,1013.0
65009,1,768.0,99.0,4.0,2.0,30.0,271.0,1174.0
65010,1,770.0,133.0,1.0,2.0,24.0,344.0,1274.0
65011,1,426.0,51.0,1.0,0.0,14.0,167.0,659.0
65012,1,862.0,69.0,3.0,3.0,14.0,241.0,1192.0
65013,1,958.0,78.0,3.0,2.0,23.0,283.0,1347.0
65014,1,668.0,46.0,6.0,3.0,17.0,217.0,957.0
65015,1,752.0,142.0,3.0,4.0,23.0,318.0,1242.0
65016,1,593.0,141.0,5.0,3.0,15.0,233.0,990.0
65017,1,735.0,75.0,2.0,2.0,14.0,339.0,1167.0
65018,1,976.0,67.0,4.0,3.0,31.0,286.0,1367.0
65019,1,1028.0,141.0,4.0,6.0,20.0,398.0,1597.0
65020,1,607.0,69.0,3.0,3.0,12.0,258.0,952.0
65021,1,830.0,105.0,3.0,6.0,15.0,389.0,1348.0
65022,1,450.0,54.0,1.0,2.0,11.0,154.0,672.0
65023,1,1167.0,85.0,0.0,8.0,24.0,291.0,1575.0
65024,1,682.0,62.0,2.0,2.0,8.0,137.0,893.0
65025,1,710.0,46.0,1.0,0.0,13.0,177.0,947.0
65026,1,1081.0,108.0,4.0,5.0,22.0,249.0,1469.0
65027,1,873.0,44.0,0.0,4.0,19.0,250.0,1190.0
65028,1,939.0,83.0,0.0,2.0,23.0,129.0,1176.0
65029,1,1083.0,67.0,1.0,5.0,18.0,163.0,1337.0
65030,1,1118.0,98.0,2.0,4.0,25.0,235.0,1482.0
65031,1,982.0,65.0,1.0,4.0,18.0,218.0,1288.0
65032,1,761.0,68.0,2.0,5.0,9.0,206.0,1051.0
65033,1,1144.0,84.0,3.0,7.0,25.0,262.0,1525.0
65034,1,532.0,34.0,2.0,3.0,20.0,156.0,747.0
65035,1,954.0,61.0,2.0,5.0,32.0,283.0,1337.0
65036,1,379.0,36.0,0.0,0.0,5.0,121.0,541.0
65037,1,121.0,7.0,0.0,0.0,4.0,32.0,164.0
65038,1,312.0,38.0,0.0,2.0,12.0,105.0,469.0
65039,2,299.0,25.0,1.0,2.0,7.0,79.0,413.0
65040,1,831.0,49.0,1.0,4.0,22.0,265.0,1172.0
65041,1,825.0,68.0,1.0,4.0,17.0,254.0,1169.0
65042,1,925.0,63.0,1.0,3.0,24.0,224.0,1240.0
65043,1,888.0,74.0,1.0,7.0,16.0,331.0,1317.0
65044,1,950.0,117.0,2.0,3.0,24.0,340.0,1436.0
65045,1,789.0,67.0,4.0,1.0,19.0,283.0,1163.0
65046,1,1250.0,98.0,1.0,1.0,20.0,199.0,1569.0
65047,1,786.0,40.0,3.0,7.0,12.0,164.0,1012.0
65048,1,661.0,39.0,3.0,5.0,7.0,145.0,860.0
65049,1,878.0,113.0,0.0,4.0,27.0,348.0,1370.0
65050,1,795.0,115.0,2.0,4.0,11.0,422.0,1349.0
65051,1,901.0,78.0,4.0,9.0,12.0,364.0,1368.0
65052,1,613.0,63.0,2.0,2.0,22.0,260.0,962.0
65053,1,608.0,45.0,1.0,2.0,11.0,266.0,933.0
65054,1,724.0,66.0,2.0,3.0,8.0,323.0,1126.0
65055,1,639.0,69.0,1.0,4.0,8.0,229.0,950.0
65056,1,602.0,85.0,3.0,2.0,16.0,170.0,878.0
65057,2,985.0,70.0,0.0,2.0,34.0,245.0,1336.0
65058,2,784.0,55.0,2.0,9.0,16.0,210.0,1076.0
65059,2,942.0,56.0,2.0,10.0,35.0,242.0,1287.0
65060,2,963.0,81.0,2.0,3.0,27.0,278.0,1354.0
65061,2,834.0,57.0,1.0,5.0,9.0,209.0,1115.0
65062,2,688.0,51.0,3.0,4.0,25.0,162.0,933.0
65063,2,726.0,58.0,5.0,0.0,22.0,158.0,969.0
65064,2,927.0,56.0,0.0,9.0,20.0,225.0,1237.0
65065,2,1162.0,73.0,1.0,6.0,24.0,226.0,1492.0
65066,2,1132.0,66.0,3.0,8.0,35.0,224.0,1468.0
65068,2,,,,,,,
65069,1,,,,,,,
66001,3,9.0,2.0,0.0,0.0,0.0,2.0,13.0
66002,3,716.0,91.0,0.0,1.0,12.0,223.0,1043.0
66003,3,664.0,56.0,0.0,2.0,9.0,153.0,884.0
66004,3,1069.0,97.0,1.0,1.0,14.0,229.0,1411.0
66005,3,660.0,54.0,4.0,2.0,14.0,133.0,867.0
66006,2,816.0,86.0,3.0,3.0,15.0,198.0,1121.0
66007,2,573.0,77.0,1.0,1.0,13.0,158.0,823.0
66008,3,807.0,111.0,1.0,0.0,34.0,304.0,1257.0
66009,3,814.0,44.0,1.0,2.0,11.0,117.0,989.0
66010,3,800.0,65.0,1.0,2.0,22.0,165.0,1055.0
66011,3,765.0,67.0,3.0,1.0,26.0,204.0,1066.0
66012,3,938.0,106.0,2.0,1.0,24.0,288.0,1359.0
66013,1,463.0,82.0,1.0,0.0,15.0,221.0,782.0
66014,3,814.0,77.0,3.0,1.0,15.0,230.0,1140.0
66015,3,888.0,74.0,2.0,1.0,26.0,181.0,1172.0
66016,3,1045.0,112.0,0.0,1.0,40.0,270.0,1468.0
66017,3,671.0,51.0,1.0,1.0,16.0,201.0,941.0
66018,3,727.0,75.0,1.0,3.0,24.0,181.0,1011.0
66019,3,966.0,100.0,3.0,3.0,30.0,255.0,1357.0
66020,3,697.0,68.0,0.0,1.0,22.0,204.0,992.0
66021,3,713.0,64.0,2.0,1.0,20.0,197.0,997.0
66022,1,73.0,5.0,0.0,0.0,2.0,21.0,101.0
66023,3,991.0,69.0,2.0,0.0,26.0,212.0,1300.0
66024,2,858.0,63.0,1.0,1.0,20.0,212.0,1155.0
66025,3,931.0,107.0,0.0,1.0,32.0,285.0,1356.0
66026,2,760.0,72.0,0.0,0.0,22.0,170.0,1024.0
66027,3,526.0,61.0,0.0,0.0,15.0,150.0,752.0
66028,2,775.0,96.0,4.0,1.0,19.0,228.0,1123.0
66029,3,581.0,60.0,0.0,0.0,12.0,175.0,828.0
66030,2,457.0,38.0,4.0,0.0,12.0,143.0,654.0
66031,3,772.0,93.0,2.0,1.0,15.0,221.0,1104.0
66032,1,880.0,111.0,3.0,1.0,31.0,252.0,1278.0
66033,3,674.0,65.0,0.0,0.0,28.0,181.0,948.0
66034,2,620.0,52.0,0.0,0.0,16.0,149.0,837.0
66035,2,952.0,74.0,0.0,3.0,20.0,208.0,1257.0
66036,2,925.0,59.0,0.0,3.0,16.0,198.0,1201.0
66037,2,912.0,70.0,2.0,1.0,22.0,198.0,1205.0
66038,2,837.0,64.0,1.0,1.0,22.0,173.0,1098.0
66039,2,255.0,26.0,0.0,0.0,3.0,62.0,346.0
66040,2,651.0,46.0,0.0,4.0,12.0,168.0,881.0
66041,2,906.0,62.0,1.0,2.0,19.0,205.0,1195.0
66042,2,887.0,98.0,0.0,2.0,11.0,233.0,1231.0
66043,2,729.0,58.0,2.0,1.0,21.0,223.0,1034.0
66044,2,713.0,73.0,1.0,4.0,15.0,198.0,1004.0
66045,2,697.0,55.0,0.0,3.0,19.0,153.0,927.0
66046,2,683.0,55.0,2.0,1.0,35.0,191.0,967.0
66047,2,844.0,65.0,2.0,2.0,14.0,208.0,1135.0
66048,2,907.0,73.0,1.0,2.0,22.0,229.0,1234.0
66049,2,1040.0,114.0,0.0,2.0,36.0,303.0,1495.0
66050,2,936.0,64.0,1.0,3.0,37.0,245.0,1286.0
66051,2,1002.0,90.0,3.0,3.0,27.0,252.0,1377.0
66052,2,594.0,60.0,5.0,3.0,19.0,209.0,890.0
66053,2,567.0,33.0,1.0,1.0,17.0,166.0,785.0
66054,2,692.0,88.0,1.0,2.0,13.0,212.0,1008.0
66055,2,603.0,71.0,5.0,1.0,11.0,175.0,866.0
66056,2,745.0,13.0,0.0,7.0,8.0,125.0,898.0
66057,2,804.0,51.0,1.0,2.0,8.0,177.0,1043.0
66058,2,834.0,58.0,0.0,2.0,18.0,229.0,1141.0
66059,1,651.0,56.0,2.0,1.0,16.0,160.0,886.0
66060,1,612.0,53.0,0.0,0.0,23.0,194.0,882.0
66061,1,666.0,59.0,0.0,0.0,13.0,156.0,894.0
66062,1,62.0,5.0,0.0,1.0,1.0,20.0,89.0
66063,1,570.0,106.0,2.0,1.0,22.0,324.0,1025.0
66064,1,852.0,85.0,1.0,3.0,23.0,296.0,1260.0
66065,1,702.0,50.0,0.0,2.0,16.0,188.0,958.0
66066,1,947.0,133.0,1.0,3.0,29.0,298.0,1411.0
66068,1,969.0,138.0,1.0,2.0,23.0,261.0,1394.0
66069,1,781.0,89.0,1.0,1.0,32.0,188.0,1092.0
66070,1,762.0,115.0,3.0,4.0,32.0,228.0,1144.0
66071,1,771.0,100.0,3.0,0.0,22.0,263.0,1159.0
66072,1,595.0,101.0,0.0,0.0,22.0,237.0,955.0
66073,1,759.0,92.0,2.0,3.0,23.0,270.0,1149.0
66074,2,83.0,12.0,0.0,0.0,3.0,30.0,128.0
66078,2,,,,,,,
67001,6,883.0,84.0,3.0,1.0,19.0,190.0,1180.0
67002,6,603.0,58.0,2.0,5.0,7.0,136.0,811.0
67003,6,894.0,77.0,3.0,0.0,17.0,153.0,1144.0
67004,6,951.0,79.0,2.0,5.0,16.0,168.0,1221.0
67005,6,1049.0,71.0,1.0,0.0,20.0,213.0,1354.0
67006,6,191.0,26.0,0.0,0.0,4.0,46.0,267.0
67007,6,1088.0,96.0,2.0,1.0,28.0,214.0,1429.0
67008,6,978.0,87.0,2.0,2.0,29.0,190.0,1288.0
67009,6,811.0,40.0,0.0,3.0,15.0,150.0,1019.0
67010,6,975.0,83.0,3.0,3.0,21.0,187.0,1272.0
67011,6,912.0,74.0,2.0,2.0,24.0,208.0,1222.0
67012,6,1139.0,105.0,1.0,2.0,17.0,228.0,1492.0
67013,6,997.0,105.0,1.0,2.0,21.0,179.0,1305.0
67014,6,711.0,69.0,3.0,0.0,16.0,155.0,954.0
67015,6,852.0,67.0,2.0,1.0,19.0,168.0,1109.0
67016,6,1253.0,117.0,2.0,1.0,21.0,308.0,1702.0
67017,6,839.0,85.0,1.0,2.0,23.0,180.0,1130.0
67018,6,959.0,69.0,2.0,3.0,21.0,203.0,1257.0
67019,6,988.0,100.0,3.0,0.0,23.0,225.0,1339.0
67020,6,927.0,87.0,1.0,0.0,28.0,270.0,1313.0
67021,6,800.0,106.0,0.0,1.0,30.0,219.0,1156.0
67022,6,896.0,120.0,2.0,3.0,21.0,223.0,1265.0
67023,6,381.0,49.0,1.0,0.0,7.0,91.0,529.0
67024,6,944.0,74.0,3.0,5.0,26.0,222.0,1274.0
67025,6,676.0,64.0,0.0,2.0,14.0,180.0,936.0
67026,6,1075.0,97.0,2.0,4.0,23.0,234.0,1435.0
67027,6,586.0,54.0,0.0,0.0,21.0,145.0,806.0
67028,6,685.0,60.0,1.0,0.0,20.0,160.0,926.0
67029,6,600.0,74.0,1.0,1.0,15.0,148.0,839.0
67030,6,1012.0,122.0,0.0,3.0,22.0,227.0,1386.0
67031,6,540.0,63.0,0.0,0.0,21.0,186.0,810.0
67032,6,806.0,95.0,1.0,0.0,20.0,289.0,1211.0
67033,6,668.0,86.0,1.0,1.0,21.0,215.0,992.0
67034,6,1134.0,98.0,3.0,3.0,21.0,233.0,1492.0
67035,6,896.0,70.0,2.0,2.0,20.0,215.0,1205.0
67036,6,1002.0,63.0,0.0,0.0,11.0,169.0,1245.0
67037,6,1046.0,99.0,3.0,2.0,23.0,266.0,1439.0
67038,6,1024.0,94.0,1.0,0.0,26.0,269.0,1414.0
67039,6,1198.0,102.0,2.0,1.0,19.0,197.0,1519.0
67040,6,1054.0,107.0,0.0,2.0,24.0,205.0,1392.0
67041,6,962.0,120.0,3.0,0.0,26.0,263.0,1374.0
67042,6,1015.0,82.0,3.0,1.0,14.0,170.0,1285.0
67043,6,501.0,88.0,0.0,0.0,22.0,189.0,800.0
67044,6,1113.0,97.0,2.0,1.0,22.0,194.0,1429.0
67045,6,475.0,96.0,0.0,0.0,22.0,189.0,782.0
67046,7,348.0,21.0,0.0,2.0,9.0,67.0,447.0
67047,6,934.0,176.0,5.0,0.0,38.0,471.0,1624.0
67048,6,699.0,72.0,1.0,0.0,15.0,209.0,996.0
67049,6,641.0,92.0,0.0,6.0,21.0,271.0,1031.0
67050,6,942.0,56.0,4.0,4.0,24.0,174.0,1204.0
67051,6,997.0,57.0,1.0,6.0,26.0,203.0,1290.0
67052,6,703.0,88.0,3.0,3.0,26.0,315.0,1138.0
67053,6,545.0,62.0,1.0,1.0,19.0,191.0,819.0
67054,6,749.0,92.0,6.0,4.0,24.0,237.0,1112.0
67055,6,711.0,70.0,2.0,4.0,23.0,210.0,1020.0
67056,6,683.0,80.0,2.0,2.0,19.0,287.0,1073.0
67057,6,1031.0,127.0,4.0,2.0,33.0,308.0,1505.0
67058,6,643.0,67.0,3.0,3.0,23.0,173.0,912.0
67059,3,962.0,91.0,3.0,2.0,27.0,353.0,1438.0
67060,3,1142.0,101.0,6.0,3.0,18.0,345.0,1615.0
67061,3,837.0,76.0,5.0,3.0,22.0,204.0,1147.0
67062,3,1046.0,70.0,3.0,3.0,28.0,256.0,1406.0
67063,3,882.0,88.0,3.0,5.0,23.0,277.0,1278.0
67064,3,708.0,67.0,1.0,0.0,22.0,233.0,1031.0
67065,3,893.0,134.0,4.0,3.0,29.0,348.0,1411.0
67066,3,438.0,72.0,1.0,1.0,11.0,199.0,722.0
67067,3,654.0,61.0,2.0,4.0,21.0,167.0,909.0
67068,3,444.0,75.0,1.0,1.0,12.0,156.0,689.0
67069,6,,,,,,,
68001,9,758.0,29.0,0.0,4.0,9.0,157.0,957.0
68002,9,897.0,35.0,1.0,4.0,17.0,183.0,1137.0
68003,9,657.0,23.0,1.0,2.0,9.0,82.0,774.0
68004,9,814.0,22.0,1.0,3.0,24.0,116.0,980.0
68005,9,613.0,20.0,0.0,4.0,13.0,93.0,743.0
68006,9,864.0,38.0,0.0,8.0,24.0,153.0,1087.0
68007,9,694.0,27.0,2.0,1.0,10.0,103.0,837.0
68008,9,1133.0,64.0,2.0,3.0,35.0,214.0,1451.0
68009,8,450.0,19.0,0.0,5.0,10.0,112.0,596.0
68010,8,743.0,30.0,0.0,2.0,16.0,140.0,931.0
68011,9,956.0,26.0,1.0,3.0,15.0,165.0,1166.0
68012,9,780.0,64.0,1.0,0.0,21.0,168.0,1034.0
68013,9,1120.0,40.0,4.0,5.0,20.0,187.0,1376.0
68014,9,458.0,14.0,0.0,2.0,10.0,99.0,583.0
68015,8,764.0,40.0,4.0,6.0,16.0,193.0,1023.0
68016,8,803.0,36.0,2.0,4.0,16.0,185.0,1046.0
68017,8,938.0,53.0,2.0,5.0,14.0,181.0,1193.0
68018,9,611.0,31.0,2.0,7.0,19.0,116.0,786.0
68019,8,1022.0,44.0,1.0,2.0,17.0,181.0,1267.0
68020,8,893.0,37.0,5.0,9.0,18.0,170.0,1132.0
68021,8,1068.0,51.0,4.0,4.0,28.0,242.0,1397.0
68022,8,586.0,32.0,2.0,2.0,13.0,147.0,782.0
68023,8,847.0,49.0,1.0,8.0,13.0,163.0,1081.0
68024,8,140.0,37.0,3.0,4.0,5.0,63.0,252.0
68025,8,1014.0,48.0,3.0,5.0,15.0,231.0,1316.0
68026,8,693.0,24.0,1.0,5.0,15.0,162.0,900.0
68027,8,888.0,35.0,3.0,3.0,21.0,167.0,1117.0
68028,8,738.0,46.0,2.0,5.0,15.0,173.0,979.0
68029,8,1023.0,69.0,2.0,11.0,26.0,245.0,1376.0
68030,8,738.0,41.0,1.0,5.0,20.0,162.0,967.0
68031,8,710.0,51.0,4.0,3.0,18.0,156.0,942.0
68032,8,1030.0,61.0,3.0,5.0,35.0,251.0,1385.0
68033,8,1305.0,59.0,4.0,14.0,42.0,300.0,1724.0
68034,8,1042.0,47.0,4.0,11.0,22.0,220.0,1346.0
68035,8,860.0,40.0,3.0,7.0,15.0,178.0,1103.0
68036,8,704.0,45.0,2.0,7.0,13.0,145.0,916.0
68037,8,1105.0,73.0,3.0,6.0,27.0,242.0,1456.0
68038,8,917.0,51.0,1.0,2.0,18.0,215.0,1204.0
68039,8,824.0,27.0,4.0,5.0,19.0,169.0,1048.0
68040,8,755.0,52.0,1.0,5.0,12.0,152.0,977.0
68041,8,1068.0,35.0,4.0,6.0,23.0,237.0,1373.0
68042,8,785.0,58.0,0.0,8.0,10.0,159.0,1020.0
68043,8,988.0,67.0,7.0,4.0,26.0,253.0,1345.0
68044,8,1086.0,63.0,0.0,5.0,26.0,282.0,1462.0
68045,8,977.0,53.0,2.0,8.0,25.0,220.0,1285.0
68046,8,901.0,51.0,2.0,5.0,24.0,212.0,1195.0
68047,8,1069.0,58.0,5.0,8.0,26.0,274.0,1440.0
68048,8,1029.0,74.0,1.0,5.0,21.0,164.0,1294.0
68049,8,685.0,41.0,1.0,6.0,14.0,154.0,901.0
68050,8,674.0,41.0,2.0,7.0,21.0,177.0,922.0
68051,8,1023.0,87.0,8.0,1.0,28.0,240.0,1387.0
68052,8,657.0,151.0,0.0,1.0,22.0,195.0,1026.0
68053,8,619.0,81.0,4.0,1.0,19.0,150.0,874.0
68054,5,581.0,122.0,0.0,0.0,30.0,190.0,923.0
68055,5,930.0,203.0,3.0,0.0,32.0,245.0,1413.0
68056,8,752.0,51.0,4.0,5.0,23.0,176.0,1011.0
68057,8,765.0,46.0,0.0,4.0,20.0,180.0,1015.0
68058,8,979.0,63.0,0.0,8.0,17.0,196.0,1263.0
68059,8,675.0,39.0,2.0,2.0,22.0,148.0,888.0
68060,8,709.0,29.0,0.0,2.0,16.0,172.0,928.0
68061,8,531.0,36.0,2.0,2.0,20.0,121.0,712.0
68062,8,812.0,64.0,5.0,6.0,26.0,237.0,1150.0
68063,8,656.0,62.0,3.0,0.0,14.0,214.0,949.0
68064,5,348.0,44.0,0.0,0.0,9.0,87.0,488.0
68065,8,825.0,120.0,1.0,1.0,21.0,237.0,1205.0
68066,5,1041.0,163.0,4.0,1.0,42.0,336.0,1587.0
68067,5,825.0,124.0,5.0,2.0,29.0,251.0,1236.0
68068,5,262.0,30.0,1.0,1.0,9.0,71.0,374.0
68069,8,668.0,38.0,3.0,4.0,15.0,140.0,868.0
68070,5,1150.0,139.0,6.0,4.0,37.0,338.0,1674.0
68071,8,775.0,65.0,1.0,4.0,14.0,148.0,1007.0
68072,8,180.0,12.0,0.0,0.0,0.0,39.0,231.0
68073,9,291.0,15.0,0.0,2.0,11.0,53.0,372.0
68074,8,563.0,52.0,1.0,1.0,18.0,141.0,776.0
68075,8,293.0,53.0,1.0,0.0,7.0,89.0,443.0
68076,5,63.0,2.0,0.0,0.0,2.0,11.0,78.0
68077,6,,,,,,,
68079,6,,,,,,,
69001,7,690.0,30.0,0.0,1.0,13.0,123.0,857.0
69002,7,677.0,29.0,0.0,6.0,18.0,96.0,826.0
69003,7,831.0,25.0,0.0,5.0,11.0,154.0,1026.0
69004,7,622.0,26.0,5.0,4.0,21.0,107.0,785.0
69005,7,691.0,43.0,1.0,1.0,14.0,172.0,922.0
69006,7,1187.0,36.0,1.0,2.0,20.0,180.0,1426.0
69007,7,830.0,28.0,3.0,2.0,12.0,150.0,1025.0
69008,7,639.0,29.0,0.0,5.0,11.0,161.0,845.0
69009,7,700.0,29.0,0.0,3.0,10.0,159.0,901.0
69010,7,597.0,15.0,1.0,1.0,8.0,120.0,742.0
69011,7,965.0,38.0,1.0,5.0,16.0,161.0,1186.0
69012,7,1239.0,54.0,6.0,3.0,18.0,206.0,1526.0
69013,7,696.0,35.0,0.0,2.0,18.0,123.0,874.0
69014,7,995.0,36.0,2.0,2.0,14.0,189.0,1238.0
69015,7,1148.0,48.0,0.0,6.0,16.0,226.0,1444.0
69016,9,378.0,21.0,0.0,0.0,6.0,85.0,490.0
69017,6,,,,,,,
69018,7,1073.0,58.0,4.0,2.0,36.0,214.0,1387.0
69019,7,665.0,39.0,0.0,2.0,19.0,109.0,834.0
69020,7,875.0,57.0,1.0,3.0,21.0,191.0,1148.0
69021,7,660.0,29.0,2.0,0.0,16.0,126.0,833.0
69022,7,933.0,48.0,0.0,3.0,19.0,203.0,1206.0
69023,7,1062.0,57.0,3.0,6.0,20.0,208.0,1356.0
69024,7,1198.0,47.0,3.0,3.0,38.0,217.0,1506.0
69025,7,1169.0,63.0,2.0,6.0,25.0,219.0,1484.0
69026,7,724.0,34.0,4.0,4.0,23.0,150.0,939.0
69027,7,969.0,43.0,4.0,2.0,18.0,165.0,1201.0
69028,7,393.0,10.0,0.0,0.0,5.0,58.0,466.0
69029,7,1173.0,59.0,2.0,3.0,20.0,181.0,1438.0
69030,7,1053.0,58.0,3.0,2.0,22.0,221.0,1359.0
69031,7,572.0,17.0,0.0,2.0,11.0,118.0,720.0
69032,7,425.0,27.0,0.0,0.0,5.0,92.0,549.0
69033,7,995.0,53.0,1.0,6.0,23.0,232.0,1310.0
69034,7,699.0,47.0,1.0,1.0,15.0,153.0,916.0
69035,7,689.0,28.0,0.0,0.0,13.0,140.0,870.0
69036,7,994.0,52.0,2.0,2.0,23.0,136.0,1209.0
69037,7,874.0,62.0,3.0,0.0,15.0,143.0,1097.0
69038,7,833.0,55.0,0.0,1.0,22.0,179.0,1090.0
69039,7,1024.0,32.0,0.0,2.0,15.0,147.0,1220.0
69040,7,662.0,32.0,0.0,2.0,7.0,87.0,790.0
69041,7,1411.0,75.0,2.0,3.0,21.0,228.0,1740.0
69042,7,1198.0,51.0,0.0,3.0,25.0,205.0,1482.0
