county,elect_dist,status,dem,rep,con,wor,oth,blank,total
Queens,23001,Total,564.0,687.0,73.0,2.0,66.0,291.0,1683.0
Queens,23002,Total,600.0,676.0,67.0,4.0,55.0,308.0,1710.0
Queens,23003,Total,225.0,188.0,11.0,1.0,22.0,117.0,564.0
Queens,23004,Total,741.0,591.0,17.0,2.0,53.0,371.0,1775.0
Queens,23005,Total,746.0,612.0,22.0,2.0,45.0,303.0,1730.0
Queens,23006,Total,673.0,586.0,28.0,0.0,54.0,305.0,1646.0
Queens,23007,Total,843.0,597.0,28.0,2.0,68.0,350.0,1888.0
Queens,23008,Total,808.0,377.0,28.0,5.0,64.0,323.0,1605.0
Queens,23009,Total,787.0,267.0,15.0,7.0,46.0,259.0,1381.0
Queens,23010,Total,950.0,509.0,21.0,7.0,82.0,332.0,1901.0
Queens,23011,Total,1142.0,168.0,11.0,6.0,37.0,334.0,1698.0
Queens,23012,Total,390.0,65.0,2.0,2.0,29.0,109.0,597.0
Queens,23013,Total,926.0,144.0,12.0,11.0,36.0,269.0,1398.0
Queens,23014,Total,607.0,234.0,8.0,2.0,32.0,260.0,1143.0
Queens,23015,Total,822.0,287.0,9.0,4.0,45.0,336.0,1503.0
Queens,23016,Total,500.0,143.0,6.0,3.0,24.0,186.0,862.0
Queens,23017,Total,401.0,313.0,6.0,2.0,33.0,185.0,940.0
Queens,23018,Total,775.0,140.0,2.0,4.0,27.0,286.0,1234.0
Queens,23019,Total,220.0,15.0,0.0,1.0,6.0,60.0,302.0
Queens,23020,Total,1591.0,96.0,8.0,13.0,47.0,433.0,2188.0
Queens,23021,Total,1278.0,139.0,9.0,11.0,42.0,295.0,1774.0
Queens,23022,Total,580.0,27.0,1.0,4.0,7.0,130.0,749.0
Queens,23023,Total,480.0,228.0,2.0,1.0,26.0,188.0,925.0
Queens,23024,Total,594.0,49.0,1.0,5.0,11.0,102.0,762.0
Queens,23025,Total,1256.0,212.0,13.0,8.0,32.0,311.0,1832.0
Queens,23026,Total,654.0,147.0,6.0,3.0,15.0,117.0,942.0
Queens,23027,Total,1058.0,413.0,8.0,1.0,14.0,309.0,1803.0
Queens,23028,Total,1036.0,136.0,6.0,4.0,31.0,247.0,1460.0
Queens,23029,Total,751.0,268.0,5.0,2.0,18.0,301.0,1345.0
Queens,23030,Total,964.0,321.0,10.0,2.0,21.0,315.0,1633.0
Queens,23031,Total,1091.0,193.0,2.0,0.0,27.0,310.0,1623.0
Queens,23032,Total,1190.0,280.0,11.0,1.0,33.0,291.0,1806.0
Queens,23033,Total,572.0,728.0,24.0,3.0,55.0,366.0,1748.0
Queens,23034,Total,521.0,603.0,22.0,4.0,44.0,307.0,1501.0
Queens,23035,Total,451.0,627.0,12.0,2.0,41.0,263.0,1396.0
Queens,23036,Total,578.0,664.0,24.0,4.0,44.0,313.0,1627.0
Queens,23037,Total,727.0,552.0,21.0,5.0,50.0,405.0,1760.0
Queens,23038,Total,565.0,481.0,16.0,5.0,56.0,358.0,1481.0
Queens,23039,Total,105.0,16.0,1.0,0.0,3.0,51.0,176.0
Queens,23040,Total,741.0,123.0,12.0,7.0,31.0,330.0,1244.0
Queens,23041,Total,665.0,231.0,14.0,6.0,32.0,322.0,1270.0
Queens,23042,Total,553.0,168.0,13.0,1.0,23.0,258.0,1016.0
Queens,23043,Total,15.0,3.0,0.0,0.0,1.0,7.0,26.0
Queens,23044,Total,996.0,402.0,19.0,7.0,57.0,381.0,1862.0
Queens,23045,Total,645.0,309.0,17.0,2.0,31.0,225.0,1229.0
Queens,23046,Total,1073.0,273.0,15.0,11.0,63.0,439.0,1874.0
Queens,23047,Total,769.0,244.0,9.0,6.0,31.0,299.0,1358.0
Queens,23048,Total,779.0,284.0,13.0,5.0,36.0,304.0,1421.0
Queens,23049,Total,987.0,270.0,17.0,10.0,40.0,443.0,1767.0
Queens,23050,Total,394.0,78.0,8.0,1.0,19.0,142.0,642.0
Queens,23051,Total,693.0,168.0,10.0,3.0,27.0,298.0,1199.0
Queens,23052,Total,425.0,85.0,5.0,4.0,20.0,165.0,704.0
Queens,23053,Total,1239.0,157.0,6.0,8.0,27.0,381.0,1818.0
Queens,23054,Total,1190.0,144.0,4.0,2.0,28.0,401.0,1769.0
Queens,23055,Total,398.0,77.0,5.0,2.0,12.0,160.0,654.0
Queens,23056,Total,399.0,75.0,2.0,2.0,9.0,139.0,626.0
Queens,23057,Total,625.0,109.0,2.0,3.0,19.0,298.0,1056.0
Queens,23058,Total,265.0,293.0,8.0,3.0,26.0,153.0,748.0
Queens,23059,Total,234.0,278.0,8.0,1.0,17.0,157.0,695.0
Queens,23060,Total,637.0,260.0,13.0,5.0,49.0,327.0,1291.0
Queens,23061,Total,29.0,3.0,0.0,1.0,0.0,7.0,40.0
Queens,23062,Total,959.0,190.0,8.0,4.0,29.0,418.0,1608.0
Queens,24001,Total,399.0,36.0,3.0,1.0,9.0,154.0,602.0
Queens,24002,Total,432.0,64.0,7.0,1.0,13.0,163.0,680.0
Queens,24003,Total,1020.0,129.0,8.0,3.0,39.0,403.0,1602.0
Queens,24004,Total,868.0,135.0,2.0,2.0,23.0,322.0,1352.0
Queens,24005,Total,930.0,116.0,3.0,3.0,28.0,338.0,1418.0
Queens,24006,Total,1216.0,208.0,3.0,7.0,41.0,469.0,1944.0
Queens,24007,Total,841.0,142.0,0.0,6.0,27.0,299.0,1315.0
Queens,24008,Total,770.0,81.0,6.0,6.0,20.0,343.0,1226.0
Queens,24009,Total,1347.0,167.0,2.0,2.0,35.0,459.0,2012.0
Queens,24010,Total,204.0,11.0,0.0,1.0,5.0,54.0,275.0
Queens,24011,Total,786.0,129.0,7.0,4.0,31.0,276.0,1233.0
Queens,24012,Total,638.0,96.0,1.0,0.0,11.0,255.0,1001.0
Queens,24013,Total,605.0,76.0,1.0,4.0,14.0,202.0,902.0
Queens,24014,Total,1110.0,134.0,5.0,6.0,25.0,399.0,1679.0
Queens,24015,Total,761.0,127.0,0.0,8.0,26.0,360.0,1282.0
Queens,24016,Total,48.0,12.0,1.0,2.0,2.0,27.0,92.0
Queens,24017,Total,172.0,11.0,0.0,0.0,11.0,41.0,235.0
Queens,24018,Total,563.0,75.0,1.0,5.0,17.0,243.0,904.0
Queens,24019,Total,981.0,171.0,2.0,2.0,34.0,365.0,1555.0
Queens,24020,Total,1012.0,212.0,12.0,6.0,36.0,416.0,1694.0
Queens,24021,Total,494.0,104.0,4.0,3.0,24.0,218.0,847.0
Queens,24022,Total,79.0,23.0,4.0,0.0,1.0,56.0,163.0
Queens,24023,Total,2.0,0.0,0.0,0.0,0.0,0.0,2.0
Queens,24024,Total,834.0,173.0,7.0,5.0,27.0,293.0,1339.0
Queens,24025,Total,322.0,60.0,6.0,1.0,23.0,117.0,529.0
Queens,24026,Total,670.0,110.0,2.0,2.0,19.0,270.0,1073.0
Queens,24027,Total,402.0,52.0,0.0,0.0,8.0,152.0,614.0
Queens,24028,Total,397.0,81.0,1.0,0.0,19.0,178.0,676.0
Queens,24029,Total,946.0,119.0,4.0,6.0,27.0,357.0,1459.0
Queens,24030,Total,604.0,130.0,4.0,0.0,22.0,256.0,1016.0
Queens,24031,Total,1006.0,178.0,8.0,5.0,25.0,346.0,1568.0
Queens,24032,Total,1040.0,123.0,9.0,7.0,20.0,357.0,1556.0
Queens,24033,Total,15.0,15.0,0.0,0.0,3.0,11.0,44.0
Queens,24034,Total,89.0,8.0,2.0,0.0,0.0,22.0,121.0
Queens,24035,Total,404.0,66.0,1.0,1.0,12.0,185.0,669.0
Queens,24036,Total,1211.0,176.0,6.0,8.0,32.0,456.0,1889.0
Queens,24037,Total,587.0,57.0,1.0,2.0,19.0,237.0,903.0
Queens,24038,Total,1213.0,143.0,0.0,2.0,29.0,436.0,1823.0
Queens,24039,Total,803.0,183.0,1.0,5.0,28.0,399.0,1419.0
Queens,24040,Total,518.0,91.0,1.0,1.0,18.0,202.0,831.0
Queens,24041,Total,640.0,91.0,4.0,5.0,13.0,231.0,984.0
Queens,24042,Total,412.0,44.0,1.0,1.0,11.0,142.0,611.0
Queens,24043,Total,967.0,135.0,3.0,8.0,17.0,377.0,1507.0
Queens,24044,Total,603.0,42.0,0.0,0.0,6.0,147.0,798.0
Queens,24045,Total,152.0,30.0,0.0,0.0,4.0,63.0,249.0
Queens,24046,Total,1272.0,204.0,7.0,8.0,44.0,386.0,1921.0
Queens,24047,Total,1012.0,152.0,4.0,5.0,33.0,353.0,1559.0
Queens,24048,Total,317.0,78.0,2.0,0.0,13.0,131.0,541.0
Queens,24049,Total,780.0,538.0,16.0,4.0,41.0,474.0,1853.0
Queens,24050,Total,229.0,153.0,2.0,0.0,23.0,139.0,546.0
Queens,24051,Total,1090.0,239.0,5.0,2.0,41.0,399.0,1776.0
Queens,24052,Total,1206.0,179.0,4.0,5.0,40.0,362.0,1796.0
Queens,24053,Total,1489.0,78.0,1.0,1.0,31.0,295.0,1895.0
Queens,24054,Total,227.0,25.0,2.0,0.0,10.0,66.0,330.0
Queens,24055,Total,762.0,95.0,7.0,3.0,29.0,238.0,1134.0
Queens,24056,Total,839.0,159.0,12.0,1.0,35.0,275.0,1321.0
Queens,24057,Total,692.0,119.0,7.0,4.0,26.0,263.0,1111.0
Queens,24058,Total,656.0,283.0,4.0,5.0,33.0,328.0,1309.0
Queens,24059,Total,666.0,227.0,4.0,2.0,30.0,309.0,1238.0
Queens,24060,Total,1004.0,315.0,14.0,2.0,48.0,454.0,1837.0
Queens,24061,Total,1012.0,242.0,11.0,2.0,35.0,450.0,1752.0
Queens,24062,Total,986.0,285.0,9.0,4.0,46.0,420.0,1750.0
Queens,24063,Total,443.0,121.0,2.0,2.0,26.0,181.0,775.0
Queens,24064,Total,861.0,222.0,7.0,5.0,34.0,463.0,1592.0
Queens,24065,Total,1182.0,127.0,5.0,3.0,30.0,351.0,1698.0
Queens,24066,Total,305.0,35.0,1.0,2.0,6.0,113.0,462.0
Queens,25001,Total,1231.0,204.0,9.0,3.0,45.0,445.0,1937.0
Queens,25002,Total,1061.0,156.0,7.0,4.0,42.0,339.0,1609.0
Queens,25003,Total,200.0,106.0,1.0,0.0,9.0,130.0,446.0
Queens,25004,Total,471.0,106.0,1.0,2.0,26.0,200.0,806.0
Queens,25005,Total,1036.0,195.0,4.0,4.0,40.0,398.0,1677.0
Queens,25006,Total,624.0,188.0,7.0,6.0,37.0,318.0,1180.0
Queens,25007,Total,105.0,40.0,0.0,0.0,1.0,46.0,192.0
Queens,25008,Total,144.0,37.0,0.0,0.0,12.0,58.0,251.0
Queens,25009,Total,871.0,255.0,6.0,4.0,37.0,480.0,1653.0
Queens,25010,Total,34.0,16.0,1.0,0.0,2.0,8.0,61.0
Queens,25011,Total,586.0,271.0,2.0,4.0,18.0,339.0,1220.0
Queens,25012,Total,754.0,332.0,21.0,4.0,38.0,508.0,1657.0
Queens,25013,Total,831.0,298.0,10.0,3.0,44.0,542.0,1728.0
Queens,25014,Total,955.0,243.0,4.0,2.0,20.0,535.0,1759.0
Queens,25015,Total,677.0,210.0,2.0,2.0,22.0,450.0,1363.0
Queens,25016,Total,811.0,246.0,4.0,1.0,20.0,411.0,1493.0
Queens,25017,Total,857.0,285.0,4.0,7.0,44.0,486.0,1683.0
Queens,25018,Total,924.0,202.0,12.0,3.0,33.0,457.0,1631.0
Queens,25019,Total,1129.0,166.0,16.0,8.0,24.0,440.0,1783.0
Queens,25020,Total,1115.0,184.0,10.0,7.0,24.0,417.0,1757.0
Queens,25021,Total,481.0,102.0,9.0,6.0,23.0,212.0,833.0
Queens,25022,Total,1191.0,245.0,8.0,7.0,51.0,548.0,2050.0
Queens,25023,Total,503.0,165.0,3.0,3.0,18.0,288.0,980.0
Queens,25024,Total,584.0,157.0,10.0,3.0,21.0,359.0,1134.0
Queens,25025,Total,865.0,280.0,9.0,4.0,18.0,517.0,1693.0
Queens,25026,Total,844.0,300.0,7.0,3.0,50.0,504.0,1708.0
Queens,25027,Total,1052.0,241.0,11.0,4.0,43.0,501.0,1852.0
Queens,25028,Total,780.0,172.0,9.0,3.0,29.0,359.0,1352.0
Queens,25029,Total,876.0,260.0,10.0,3.0,30.0,489.0,1668.0
Queens,25030,Total,781.0,289.0,12.0,6.0,38.0,481.0,1607.0
Queens,25031,Total,814.0,185.0,6.0,5.0,36.0,477.0,1523.0
Queens,25032,Total,698.0,179.0,8.0,4.0,18.0,445.0,1352.0
Queens,25033,Total,757.0,322.0,16.0,3.0,46.0,417.0,1561.0
Queens,25034,Total,821.0,290.0,15.0,3.0,37.0,459.0,1625.0
Queens,25035,Total,896.0,191.0,5.0,5.0,34.0,539.0,1670.0
Queens,25036,Total,673.0,210.0,7.0,6.0,30.0,367.0,1293.0
Queens,25037,Total,880.0,163.0,3.0,2.0,34.0,533.0,1615.0
Queens,25038,Total,786.0,195.0,3.0,5.0,21.0,487.0,1497.0
Queens,25039,Total,865.0,197.0,9.0,3.0,37.0,544.0,1655.0
Queens,25040,Total,930.0,207.0,6.0,10.0,28.0,562.0,1743.0
Queens,25041,Total,777.0,139.0,3.0,3.0,20.0,407.0,1349.0
Queens,25042,Total,957.0,179.0,2.0,7.0,27.0,523.0,1695.0
Queens,25043,Total,1010.0,152.0,2.0,2.0,23.0,440.0,1629.0
Queens,25044,Total,978.0,143.0,4.0,4.0,24.0,378.0,1531.0
Queens,25045,Total,884.0,235.0,8.0,3.0,25.0,507.0,1662.0
Queens,25046,Total,811.0,165.0,7.0,7.0,14.0,458.0,1462.0
Queens,25047,Total,486.0,78.0,2.0,1.0,10.0,292.0,869.0
Queens,26001,Total,421.0,67.0,2.0,0.0,7.0,189.0,686.0
Queens,26002,Total,287.0,52.0,3.0,1.0,11.0,124.0,478.0
Queens,26003,Total,230.0,25.0,1.0,1.0,10.0,93.0,360.0
Queens,26004,Total,231.0,52.0,1.0,1.0,10.0,96.0,391.0
Queens,26005,Total,43.0,16.0,1.0,0.0,3.0,17.0,80.0
Queens,26006,Total,785.0,211.0,2.0,1.0,28.0,508.0,1535.0
Queens,26007,Total,1022.0,211.0,8.0,1.0,39.0,380.0,1661.0
Queens,26008,Total,1002.0,335.0,14.0,5.0,45.0,422.0,1823.0
Queens,26009,Total,573.0,93.0,5.0,4.0,22.0,220.0,917.0
Queens,26010,Total,946.0,182.0,4.0,1.0,42.0,194.0,1369.0
Queens,26011,Total,465.0,102.0,4.0,0.0,24.0,128.0,723.0
Queens,26012,Total,1059.0,321.0,16.0,8.0,51.0,419.0,1874.0
Queens,26013,Total,994.0,298.0,11.0,6.0,32.0,457.0,1798.0
Queens,26014,Total,1017.0,266.0,7.0,3.0,30.0,394.0,1717.0
Queens,26015,Total,1151.0,233.0,11.0,5.0,43.0,439.0,1882.0
Queens,26016,Total,932.0,281.0,16.0,2.0,31.0,524.0,1786.0
Queens,26017,Total,926.0,295.0,18.0,1.0,40.0,440.0,1720.0
Queens,26018,Total,782.0,221.0,4.0,3.0,37.0,459.0,1506.0
Queens,26019,Total,360.0,158.0,5.0,0.0,22.0,239.0,784.0
Queens,26020,Total,1012.0,323.0,8.0,3.0,44.0,470.0,1860.0
Queens,26021,Total,813.0,418.0,13.0,1.0,48.0,540.0,1833.0
Queens,26022,Total,804.0,447.0,10.0,2.0,58.0,448.0,1769.0
Queens,26023,Total,861.0,294.0,12.0,4.0,40.0,485.0,1696.0
Queens,26024,Total,814.0,373.0,12.0,1.0,59.0,363.0,1622.0
Queens,26025,Total,639.0,196.0,4.0,1.0,19.0,334.0,1193.0
Queens,26026,Total,523.0,303.0,5.0,4.0,35.0,262.0,1132.0
Queens,26027,Total,65.0,26.0,0.0,0.0,3.0,29.0,123.0
Queens,26028,Total,811.0,235.0,10.0,6.0,34.0,501.0,1597.0
Queens,26029,Total,607.0,200.0,4.0,0.0,28.0,426.0,1265.0
Queens,26030,Total,11.0,4.0,0.0,0.0,1.0,7.0,23.0
Queens,26031,Total,906.0,290.0,8.0,2.0,48.0,509.0,1763.0
Queens,26032,Total,876.0,276.0,18.0,4.0,47.0,450.0,1671.0
Queens,26033,Total,826.0,350.0,14.0,3.0,49.0,467.0,1709.0
Queens,26034,Total,879.0,413.0,6.0,3.0,39.0,510.0,1850.0
Queens,26035,Total,523.0,243.0,5.0,3.0,32.0,293.0,1099.0
Queens,26036,Total,747.0,369.0,18.0,2.0,40.0,335.0,1511.0
Queens,26037,Total,610.0,271.0,8.0,1.0,29.0,327.0,1246.0
Queens,26038,Total,1337.0,391.0,16.0,2.0,52.0,483.0,2281.0
Queens,26039,Total,611.0,151.0,7.0,3.0,21.0,288.0,1081.0
Queens,26040,Total,554.0,208.0,3.0,5.0,30.0,262.0,1062.0
Queens,26041,Total,749.0,179.0,8.0,2.0,37.0,249.0,1224.0
Queens,26042,Total,739.0,251.0,2.0,4.0,30.0,294.0,1320.0
Queens,26043,Total,893.0,266.0,11.0,4.0,42.0,318.0,1534.0
Queens,26044,Total,733.0,271.0,13.0,1.0,41.0,307.0,1366.0
Queens,26045,Total,831.0,410.0,9.0,5.0,65.0,338.0,1658.0
Queens,26046,Total,587.0,245.0,14.0,2.0,35.0,252.0,1135.0
Queens,26047,Total,47.0,15.0,0.0,0.0,1.0,29.0,92.0
Queens,26048,Total,682.0,267.0,8.0,2.0,35.0,354.0,1348.0
Queens,26049,Total,542.0,227.0,6.0,4.0,32.0,276.0,1087.0
Queens,26050,Total,729.0,481.0,17.0,1.0,46.0,454.0,1728.0
Queens,26051,Total,446.0,165.0,8.0,4.0,22.0,262.0,907.0
Queens,26052,Total,571.0,282.0,16.0,1.0,34.0,339.0,1243.0
Queens,26053,Total,753.0,255.0,21.0,1.0,38.0,444.0,1512.0
Queens,26054,Total,945.0,282.0,8.0,2.0,42.0,461.0,1740.0
Queens,26055,Total,818.0,383.0,21.0,2.0,45.0,444.0,1713.0
Queens,26056,Total,830.0,316.0,15.0,2.0,44.0,448.0,1655.0
Queens,26057,Total,942.0,297.0,9.0,4.0,42.0,511.0,1805.0
Queens,26058,Total,328.0,70.0,2.0,4.0,13.0,185.0,602.0
Queens,26059,Total,879.0,273.0,14.0,3.0,31.0,414.0,1614.0
Queens,26060,Total,753.0,217.0,4.0,3.0,27.0,397.0,1401.0
Queens,26061,Total,951.0,287.0,14.0,11.0,40.0,501.0,1804.0
Queens,26062,Total,751.0,268.0,13.0,0.0,29.0,398.0,1459.0
Queens,27001,Total,234.0,39.0,0.0,1.0,8.0,66.0,348.0
Queens,27002,Total,1182.0,169.0,15.0,4.0,53.0,460.0,1883.0
Queens,27003,Total,981.0,219.0,9.0,4.0,33.0,415.0,1661.0
Queens,27004,Total,658.0,117.0,5.0,3.0,23.0,272.0,1078.0
Queens,27005,Total,388.0,62.0,2.0,0.0,13.0,158.0,623.0
Queens,27006,Total,674.0,119.0,2.0,2.0,17.0,273.0,1087.0
Queens,27007,Total,165.0,104.0,1.0,0.0,7.0,104.0,381.0
Queens,27008,Total,447.0,77.0,2.0,2.0,25.0,228.0,781.0
Queens,27009,Total,601.0,230.0,2.0,3.0,23.0,345.0,1204.0
Queens,27010,Total,429.0,70.0,2.0,1.0,14.0,188.0,704.0
Queens,27011,Total,362.0,50.0,2.0,5.0,12.0,150.0,581.0
Queens,27012,Total,1241.0,150.0,2.0,7.0,36.0,373.0,1809.0
Queens,27013,Total,926.0,215.0,11.0,2.0,31.0,498.0,1683.0
Queens,27014,Total,1143.0,130.0,7.0,5.0,31.0,285.0,1601.0
Queens,27015,Total,1241.0,155.0,9.0,12.0,49.0,378.0,1844.0
Queens,27016,Total,751.0,58.0,5.0,5.0,19.0,175.0,1013.0
Queens,27017,Total,1160.0,143.0,8.0,6.0,30.0,458.0,1805.0
Queens,27018,Total,731.0,58.0,5.0,10.0,19.0,165.0,988.0
Queens,27019,Total,998.0,279.0,10.0,2.0,42.0,603.0,1934.0
Queens,27020,Total,620.0,197.0,5.0,3.0,15.0,347.0,1187.0
Queens,27021,Total,861.0,232.0,5.0,2.0,30.0,496.0,1626.0
Queens,27022,Total,1031.0,201.0,5.0,10.0,35.0,421.0,1703.0
Queens,27023,Total,848.0,263.0,12.0,1.0,26.0,427.0,1577.0
Queens,27024,Total,696.0,271.0,2.0,1.0,22.0,287.0,1279.0
Queens,27025,Total,962.0,333.0,6.0,4.0,28.0,368.0,1701.0
Queens,27026,Total,361.0,44.0,1.0,2.0,8.0,134.0,550.0
Queens,27027,Total,1106.0,366.0,4.0,0.0,15.0,316.0,1807.0
Queens,27028,Total,934.0,249.0,3.0,1.0,37.0,411.0,1635.0
Queens,27029,Total,980.0,308.0,5.0,3.0,27.0,309.0,1632.0
Queens,27030,Total,559.0,156.0,5.0,2.0,26.0,223.0,971.0
Queens,27031,Total,59.0,30.0,1.0,0.0,3.0,37.0,130.0
Queens,27032,Total,893.0,230.0,11.0,2.0,43.0,502.0,1681.0
Queens,27033,Total,924.0,282.0,13.0,7.0,32.0,574.0,1832.0
Queens,27034,Total,956.0,261.0,9.0,13.0,39.0,556.0,1834.0
Queens,27035,Total,950.0,226.0,12.0,10.0,40.0,535.0,1773.0
Queens,27036,Total,897.0,285.0,10.0,5.0,45.0,547.0,1789.0
Queens,27037,Total,829.0,254.0,8.0,7.0,33.0,551.0,1682.0
Queens,27038,Total,896.0,270.0,14.0,7.0,36.0,512.0,1735.0
Queens,27039,Total,639.0,425.0,14.0,7.0,25.0,427.0,1537.0
Queens,27040,Total,1118.0,262.0,9.0,6.0,44.0,497.0,1936.0
Queens,27041,Total,228.0,152.0,4.0,2.0,21.0,170.0,577.0
Queens,27042,Total,606.0,675.0,15.0,2.0,44.0,423.0,1765.0
Queens,27043,Total,694.0,423.0,24.0,2.0,53.0,417.0,1613.0
Queens,27044,Total,545.0,440.0,14.0,4.0,38.0,351.0,1392.0
Queens,27045,Total,523.0,459.0,12.0,3.0,43.0,365.0,1405.0
Queens,27046,Total,93.0,128.0,4.0,0.0,8.0,68.0,301.0
Queens,27047,Total,377.0,97.0,2.0,3.0,15.0,189.0,683.0
Queens,27048,Total,737.0,322.0,12.0,6.0,43.0,414.0,1534.0
Queens,27049,Total,836.0,323.0,14.0,2.0,35.0,552.0,1762.0
Queens,27050,Total,606.0,315.0,5.0,1.0,35.0,395.0,1357.0
Queens,27051,Total,586.0,275.0,11.0,6.0,36.0,313.0,1227.0
Queens,27052,Total,505.0,260.0,13.0,3.0,17.0,315.0,1113.0
Queens,28001,Total,397.0,58.0,3.0,1.0,15.0,151.0,625.0
Queens,28002,Total,1273.0,218.0,6.0,3.0,35.0,397.0,1932.0
Queens,28003,Total,1230.0,246.0,9.0,3.0,48.0,470.0,2006.0
Queens,28004,Total,1147.0,199.0,6.0,5.0,53.0,437.0,1847.0
Queens,28005,Total,128.0,71.0,4.0,0.0,12.0,73.0,288.0
Queens,28006,Total,369.0,80.0,4.0,2.0,17.0,167.0,639.0
Queens,28007,Total,979.0,220.0,7.0,4.0,36.0,384.0,1630.0
Queens,28008,Total,1019.0,233.0,10.0,5.0,40.0,439.0,1746.0
Queens,28009,Total,1071.0,257.0,5.0,8.0,60.0,408.0,1809.0
Queens,28010,Total,12.0,6.0,0.0,0.0,1.0,11.0,30.0
Queens,28011,Total,571.0,280.0,14.0,3.0,38.0,274.0,1180.0
Queens,28012,Total,523.0,436.0,22.0,3.0,24.0,345.0,1353.0
Queens,28013,Total,413.0,227.0,11.0,1.0,39.0,227.0,918.0
Queens,28014,Total,735.0,320.0,10.0,6.0,40.0,414.0,1525.0
Queens,28015,Total,742.0,306.0,14.0,8.0,42.0,412.0,1524.0
Queens,28016,Total,6.0,6.0,0.0,0.0,0.0,8.0,20.0
Queens,28017,Total,19.0,23.0,1.0,0.0,0.0,21.0,64.0
Queens,28018,Total,115.0,34.0,7.0,0.0,4.0,36.0,196.0
Queens,28019,Total,461.0,146.0,13.0,9.0,21.0,246.0,896.0
Queens,28020,Total,880.0,212.0,10.0,5.0,26.0,439.0,1572.0
Queens,28021,Total,344.0,129.0,7.0,2.0,11.0,202.0,695.0
Queens,28022,Total,569.0,473.0,22.0,3.0,48.0,442.0,1557.0
Queens,28023,Total,453.0,360.0,20.0,5.0,33.0,278.0,1149.0
Queens,28024,Total,765.0,450.0,18.0,9.0,55.0,410.0,1707.0
Queens,28025,Total,728.0,563.0,16.0,2.0,74.0,440.0,1823.0
Queens,28026,Total,666.0,342.0,10.0,3.0,44.0,426.0,1491.0
Queens,28027,Total,357.0,236.0,22.0,6.0,18.0,235.0,874.0
Queens,28028,Total,372.0,137.0,5.0,1.0,14.0,213.0,742.0
Queens,28029,Total,795.0,265.0,9.0,1.0,47.0,365.0,1482.0
Queens,28030,Total,1025.0,329.0,8.0,1.0,35.0,442.0,1840.0
Queens,28031,Total,1088.0,161.0,7.0,4.0,48.0,392.0,1700.0
Queens,28032,Total,1099.0,170.0,9.0,6.0,31.0,336.0,1651.0
Queens,28033,Total,642.0,132.0,5.0,1.0,34.0,267.0,1081.0
Queens,28034,Total,1181.0,241.0,6.0,4.0,52.0,502.0,1986.0
Queens,28035,Total,1010.0,184.0,11.0,1.0,45.0,417.0,1668.0
Queens,28036,Total,272.0,46.0,1.0,0.0,5.0,108.0,432.0
Queens,28037,Total,922.0,223.0,6.0,1.0,21.0,340.0,1513.0
Queens,28038,Total,851.0,178.0,6.0,4.0,33.0,290.0,1362.0
Queens,28039,Total,987.0,227.0,5.0,3.0,39.0,415.0,1676.0
Queens,28040,Total,917.0,248.0,2.0,4.0,38.0,416.0,1625.0
Queens,28041,Total,413.0,91.0,2.0,2.0,11.0,205.0,724.0
Queens,28042,Total,173.0,68.0,2.0,1.0,11.0,78.0,333.0
Queens,28043,Total,1008.0,387.0,3.0,9.0,37.0,549.0,1993.0
Queens,28044,Total,954.0,339.0,6.0,1.0,44.0,480.0,1824.0
Queens,28045,Total,2.0,1.0,0.0,0.0,0.0,0.0,3.0
Queens,28046,Total,995.0,240.0,4.0,6.0,50.0,498.0,1793.0
Queens,28047,Total,746.0,183.0,3.0,2.0,28.0,328.0,1290.0
Queens,28048,Total,1192.0,276.0,9.0,4.0,55.0,561.0,2097.0
Queens,28049,Total,544.0,158.0,3.0,2.0,18.0,279.0,1004.0
Queens,28050,Total,901.0,188.0,1.0,4.0,35.0,374.0,1503.0
Queens,28051,Total,974.0,204.0,10.0,2.0,32.0,417.0,1639.0
Queens,28052,Total,606.0,150.0,3.0,0.0,24.0,260.0,1043.0
Queens,28053,Total,1029.0,250.0,3.0,1.0,50.0,410.0,1743.0
Queens,28054,Total,946.0,243.0,2.0,1.0,32.0,445.0,1669.0
Queens,28055,Total,794.0,259.0,6.0,5.0,41.0,389.0,1494.0
Queens,28056,Total,667.0,185.0,5.0,1.0,28.0,303.0,1189.0
Queens,28057,Total,781.0,185.0,6.0,2.0,32.0,303.0,1309.0
Queens,28058,Total,888.0,309.0,7.0,1.0,46.0,559.0,1810.0
Queens,28059,Total,663.0,245.0,1.0,2.0,34.0,342.0,1287.0
Queens,28060,Total,626.0,270.0,6.0,3.0,46.0,361.0,1312.0
Queens,28061,Total,188.0,172.0,3.0,1.0,18.0,145.0,527.0
Queens,28062,Total,75.0,54.0,4.0,3.0,1.0,46.0,183.0
Queens,28063,Total,141.0,64.0,3.0,1.0,5.0,96.0,310.0
Queens,28064,Total,384.0,159.0,6.0,1.0,27.0,188.0,765.0
Queens,28065,Total,294.0,120.0,4.0,0.0,11.0,124.0,553.0
Queens,28066,Total,509.0,287.0,15.0,3.0,41.0,314.0,1169.0
Queens,28067,Total,162.0,68.0,2.0,0.0,10.0,93.0,335.0
Queens,28068,Total,144.0,75.0,4.0,0.0,11.0,78.0,312.0
Queens,28069,Total,167.0,37.0,1.0,0.0,9.0,55.0,269.0
Queens,28070,Total,38.0,9.0,1.0,0.0,2.0,10.0,60.0
